pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
20,15B,A,1.0,1_16,A,15.0,,15B,,,,537027,537147,120,B,2.0,2_9,B,15.0,,,15B,,,727569,727970,401,"Ja, oh sorry, twee...",,"Yes, oh sorry, two...",,15B,15B,,,True,,"Oké, dit is die met de glijbaan",,"Okay, this is the one with the slide",,,,15B,True,942,536922.0,537252.0,330.0,727569.0,727970.0,401.0,both,right,both
20,10A,A,2.0,2_4,A,10.0,,10A,,,,592731,593071,340,B,5.0,5_11,B,10.0,,,10A,,10E,1322496,1322756,260,Aan de ene kant is het iets langer.,,"On the one hand, it's a little longer.",,,10A,,,True,,Dit is eh met de twee armen waarvan de een korter is dan de ander.,,This is eh with the two arms one of which is shorter than the other.,,,10E,10A,True,943,592731.0,593071.0,340.0,1322461.0,1322791.0,330.0,right,both,both
20,04A,A,2.0,2_6,A,4.0,,04A,,,,618913,619373,460,B,3.0,3_9,B,4.0,,,04A,,,950911,951311,400,en een eh piramide op de bovenkant die geen bovenkant- is eh geen top heeft.,,And an eh pyramid on top that is no top eh has no top.,,,04A,,,True,,"Oké, dit is die met eh op de bovenkant de afgehakte driehoek.",,"Okay, this is the one with eh on the top the severed triangle.",,,04A,,True,944,618913.0,619373.0,460.0,950911.0,951311.0,400.0,right,left,right_left
20,08A,A,2.0,2_8,A,8.0,,08A,,,,706680,706810,130,B,3.0,3_3,B,8.0,,,08A,,,859877,860437,560,En die zit zeg maar een punt zit erin van met van allebei.,,And that sits say a point is in it from with from both.,,08A,08A,,,True,,Ehm met het uitstekende rechthoekige puntige vierkant op de bovenkant,,Um with the protruding rectangular pointed square on top,,,,08A,True,945,706580.0,706910.0,330.0,859877.0,860437.0,560.0,both,right,both
20,16B,A,2.0,2_10,A,16.0,,16B,,,,750317,750437,120,B,3.0,3_1,B,16.0,,,16B,,,845872,846772,900,En aan rechts heeft het dat eh die vierkant dat steeds meer afloopt.,,"And on the right, it has that um that square that keeps coming off.",,,16B,,,True,,en dan weer met die blokjes aan de rechterkant,,and then again with those cubes on the right side,,,,16B,True,946,750212.0,750542.0,330.0,845872.0,846772.0,900.0,right,right,right
20,10B,B,3.0,3_7,B,10.0,,,10B,,10F,921711,921934,223,A,3.0,3_7,B,10.0,,10B,,,,935976,936096,120,,Met dat bolletje,,With that little ball,,,10F,10B,True,"Oh ja, eh links en rechts dezelfde soort ding, toch?",,"Oh yeah, um left and right the same kind of thing, right?",,10B,,,,True,947,921657.5,921987.5,330.0,935871.0,936201.0,330.0,left,both,both
21,15C,B,1.0,1_1,A,15.0,,,15C,,,62283,62743,460,A,1.0,1_1,A,15.0,,15C,,,,66642,66802,160,,"He- het is een soort plateau halverwege dan, denk ik.",,"He- it's kind of a plateau halfway then, I guess.",,,15C,,True,"Ja, halverwege iets meer naar beneden,",,"Yes, halfway down a little more,",,,15C,,,True,948,62283.0,62743.0,460.0,66557.0,66887.0,330.0,right,left,right_left
21,08B,B,1.0,1_4,B,8.0,,,08B,,,126835,127735,900,A,2.0,2_9,A,8.0,,08B,,,,731085,731465,380,,met aan de zijkant een soort twee handvaten.,,With sort of two handles on the side.,,,08B,08B,True,Met twee vierkante uitsteeksels.,,With two square protrusions.,,,08B,,,True,949,126835.0,127735.0,900.0,731085.0,731465.0,380.0,right,both,both
21,03C,A,1.0,1_9,A,3.0,,03C,,,,288039,288299,260,B,2.0,2_16,B,3.0,,,03C,,,910090,910350,260,"maar dan geen normale vaas, maar een vaas op een stokje.",,"but not a normal vase, but a vase on a stick.",,,03C,,,True,,en dan steekt het een beetje omhoog.,,And then it sticks up a little bit.,,,,03C,True,950,288004.0,288334.0,330.0,910055.0,910385.0,330.0,right,right,right
21,09B,A,1.0,1_13,A,9.0,,09B,,,,414603,414863,260,B,2.0,2_12,B,9.0,,,09B,,,781796,782810,1014,op een weer een ander voorwerp met een platte onderkant.,,On yet another object with a flat bottom.,,,09B,,,True,,"En dan s- rust die inderdaad ergens op, zeg maar.",,"And then s- does indeed rest on something, so to speak.",,,09B,09B,True,951,414568.0,414898.0,330.0,781796.0,782810.0,1014.0,right,both,both
21,14C,B,1.0,1_14,B,14.0,,,14C,,,428421,428601,180,A,2.0,2_1,A,14.0,,14C,,,,515425,515585,160,,Er zit een soort paal met een balletje bovenop.,,There is a kind of pole with a ball on top.,,,14C,,True,Aan de zijkant is een balk.,,On the side is a beam.,,14C,14C,,,True,952,428346.0,428676.0,330.0,515340.0,515670.0,330.0,both,left,both
21,08B,A,2.0,2_9,A,8.0,,08B,,,,731085,731465,380,B,3.0,3_14,B,8.0,,,08B,,,1236452,1236572,120,Met twee vierkante uitsteeksels.,,With two square protrusions.,,,08B,,,True,,"Twee, ja, handvaten.",,"Two, yes, handles.",,,08B,08B,True,953,731085.0,731465.0,380.0,1236347.0,1236677.0,330.0,right,both,both
21,09D,B,2.0,2_12,B,9.0,,,09D,,,775764,776184,420,A,3.0,3_3,A,9.0,,09D,,,,982561,982821,260,,met een handvat en een deksel die er half op staat.,,with a handle and a lid half on top.,,,09D,,True,,,,,09D,,,,True,954,775764.0,776184.0,420.0,982526.0,982856.0,330.0,left,left,left
21,09B,B,2.0,2_12,B,9.0,,,09B,,,781796,782810,1014,A,3.0,3_3,A,9.0,,09B,,,,1013176,1013396,220,,"En dan s- rust die inderdaad ergens op, zeg maar.",,"And then s- does indeed rest on something, so to speak.",,,09B,09B,True,op een voorwerp dat zorgt dat het kan blijven staan.,,On an object that ensures it can stay put.,,,09B,,,True,955,781796.0,782810.0,1014.0,1013121.0,1013451.0,330.0,right,both,both
21,09B,A,3.0,3_3,A,9.0,,09B,,,,1014840,1015240,400,B,4.0,4_14,B,9.0,,,09B,,,1472159,1472639,480,Dus met een vlakke onderkant.,,So with a flat bottom.,,,09B,,,True,,Pannetje dat rust op een object wat eronder staat.,,Pan resting on an object below it.,,,09B,09B,True,956,1014840.0,1015240.0,400.0,1472159.0,1472639.0,480.0,right,both,both
21,12A,A,3.0,3_4,B,12.0,,12A,,,,1057616,1058096,480,B,3.0,3_4,B,12.0,,,12A,,,1059263,1059903,640,Zo? Of ligt dat...,,"So, or is that...",,12A,,,,True,,"Horizontaal, ja, zo.",,"Horizontally, yes, like this.",,,,12A,True,957,1057616.0,1058096.0,480.0,1059263.0,1059903.0,640.0,left,right,left_right
22,15A,A,1.0,1_1,A,15.0,,15A,,,,93276,93836,560,B,1.0,1_1,A,15.0,,,15A,,,116296,118516,2220,Het heeft van boven heeft het twee kleine uitsteekseltjes.,,From the top it has two small protrusions.,,,15A-REP,,,True,,"Ja, want dan heb je twee stekeltjes zo op het hoofd.",,"Yes, because then you have two spikes like that on the head.",,,,15A,True,958,93276.0,93836.0,560.0,116296.0,118516.0,2220.0,right,right,right
22,15B,A,1.0,1_1,A,15.0,,15B,,,,97356,98096,740,B,2.0,2_8,B,15.0,,,15B,,,1162385,1162605,220,En er is een soort van slurf die uitkomt op een plateau.,,And there is a kind of trunk that comes out on a plateau.,,,15B,,,True,,Eh dit is de ene met de slurf of glijbaan,,Um this is the one with the trunk or slide,,,,15B,True,959,97356.0,98096.0,740.0,1162330.0,1162660.0,330.0,right,right,right
22,15C,A,1.0,1_1,A,15.0,,15C,,,,99916,100636,720,B,1.0,1_1,A,15.0,,,15C,,,121116,121556,440,,,,,15C,15C,,,True,,"Dat plateau gaat door de pot heen, zeg maar.",,"That platform goes through the pot, so to speak.",,,15C,15C,True,960,99916.0,100636.0,720.0,121116.0,121556.0,440.0,both,both,both
22,15D,B,1.0,1_1,A,15.0,,,15D,,,101960,103036,1076,A,1.0,1_1,A,15.0,,15D,,,,103156,103656,500,,En en en een haak.,,And and and and a hook.,,,,15D-REP,True,,Het ziet eruit als een...,,It looks like a...,,15D,,,True,961,101960.0,103036.0,1076.0,103156.0,103656.0,500.0,right,right,right
22,15D,A,1.0,1_1,A,15.0,,15D,,,,103156,103656,500,B,1.0,1_1,A,15.0,,,15D,,,108145,109816,1671,,Het ziet eruit als een...,,It looks like a...,,15D,,,True,,Zeg maar daar komt dan al dat vervuilend gas eruit.,,Say there then all that polluting gas comes out.,,,,15D,True,962,103156.0,103656.0,500.0,108145.0,109816.0,1671.0,right,right,right
22,15D,B,1.0,1_1,A,15.0,,,15D,,,108145,109816,1671,A,3.0,3_7,A,15.0,,15D,,,,1398306,1398646,340,,Zeg maar daar komt dan al dat vervuilend gas eruit.,,Say there then all that polluting gas comes out.,,,,15D,True,"Oké, dit is weer die met de glijbaan en dat springp- springplank",,"Okay, this is again the one with the slide and that springp- springboard",,15D-REP,,,,True,963,108145.0,109816.0,1671.0,1398306.0,1398646.0,340.0,left,right,left_right
22,15C,B,1.0,1_1,A,15.0,,,15C,,,121116,121556,440,A,1.0,1_1,A,15.0,,15C,,,,121574,121874,300,,"Dat plateau gaat door de pot heen, zeg maar.",,"That platform goes through the pot, so to speak.",,,15C,15C,True,,"Dat plateau gaat door de pot heen, zeg maar.",,"That platform goes through the pot, so to speak.",15C,15C,,,True,964,121116.0,121556.0,440.0,121559.0,121889.0,330.0,both,both,both
22,15C,A,1.0,1_1,A,15.0,,15C,,,,121574,121874,300,B,2.0,2_8,B,15.0,,,15C,,,1168833,1169073,240,,"Dat plateau gaat door de pot heen, zeg maar.",,"That platform goes through the pot, so to speak.",15C,15C,,,True,,en het platform dat er dwars doorheen gaat.,,and the platform that goes right through it.,,,15C,15C,True,965,121559.0,121889.0,330.0,1168788.0,1169118.0,330.0,both,both,both
22,06D,B,1.0,1_2,B,6.0,,,06D,,,150116,150407,291,A,1.0,1_2,B,6.0,,06C,,06D,,154578,155938,1360,,en er gaat een staaf door de neus heen.,,And a rod goes through the nose.,,,,06D,True,"Ja, en en die en die staaf die eindigt in een soort rondje, hè",,"Yes, and that and that rod that ends in a kind of round, huh",,06D,06C,,,True,966,150096.5,150426.5,330.0,154578.0,155938.0,1360.0,both,right,both
22,06C,A,1.0,1_2,B,6.0,,06C,,06D,,154578,156360,1782,B,3.0,3_12,B,6.0,,,06C,,,1496333,1496633,300,"Ja, en en die en die staaf die eindigt in een soort rondje, hè",,"Yes, and that and that rod that ends in a kind of round, huh",,06D,06C,,,True,,met een cirkel op het einde,,with a circle at the end,,,,06C,True,967,154578.0,156360.0,1782.0,1496318.0,1496648.0,330.0,both,right,both
22,06D,A,1.0,1_2,B,6.0,,06C,,06D,,154578,156360,1782,B,3.0,3_12,B,6.0,,,06D,,,1494690,1494840,150,"Ja, en en die en die staaf die eindigt in een soort rondje, hè",,"Yes, and that and that rod that ends in a kind of round, huh",,06D,06C,,,True,,met een staaf er doorheen,,with a rod through it,,,,06D,True,968,154578.0,156360.0,1782.0,1494600.0,1494930.0,330.0,both,right,both
22,06A,B,1.0,1_2,B,6.0,,,06A,,,156896,157336,440,A,1.0,1_2,B,6.0,,06A,,,,157896,158356,460,"En hij heeft heeft een stekel op zijn hoofd, zo eentje.","Ja, en het heeft","And he has a spine on his head, one of those.","Yes, and it has",,,,06A,True,"En hij heeft heeft een stekel op zijn hoofd, zo eentje.",,"And he has a spine on his head, one of those.",,,06A,,,True,969,156896.0,157336.0,440.0,157896.0,158356.0,460.0,right,right,right
22,06A,A,1.0,1_2,B,6.0,,06A,,,,161256,161536,280,B,3.0,3_12,B,6.0,,,06A,,,1497946,1498146,200,Zo'n één zo'n haartje.,,Such a one such hair.,,,06A,,,True,,en een sprietje dat uitsteekt,,and a sprite sticking out,,,,06A,True,970,161231.0,161561.0,330.0,1497881.0,1498211.0,330.0,right,right,right
22,13A,A,1.0,1_3,A,13.0,,13A,,,,189976,190676,700,B,2.0,2_6,B,13.0,,,13A,,,1121598,1122378,780,Maar dan zijn het gewoon drie achter elkaar aan beide kant,,But then it's just three in a row on each side,,13A-REP,13A-REP,,,True,,Dit is die met de kraaltjes als oren,,This is the one with the beads as ears,,,13A,13A,True,971,189976.0,190676.0,700.0,1121598.0,1122378.0,780.0,both,both,both
22,13B,B,1.0,1_3,A,13.0,,,13B,,,197594,198936,1342,A,1.0,1_3,A,13.0,,13B,,,,214421,214801,380,,en dan heb je zo'n cirkel op de voorkant,,and then you have such a circle on the front,,,,13B,True,"Ja, nou, het ding wat hij eigenlijk aan de voorkant heeft...",,"Yeah, well, the thing he actually has on the front....",,13B,13B,,,True,972,197594.0,198936.0,1342.0,214421.0,214801.0,380.0,both,right,both
22,13E,B,1.0,1_3,A,13.0,,,13C,,13E,202096,205676,3580,A,1.0,1_3,A,13.0,,13E,,,,238818,239058,240,,en zo'n vaag twee,,and such a vague two,,,13E,13C,True,En en het is en het is alsof hij een soort staart heeft.,,And and it's and it's like he has some kind of tail.,,13E,,,,True,973,202096.0,205676.0,3580.0,238773.0,239103.0,330.0,left,both,both
22,13B,A,1.0,1_3,A,13.0,,13B,,,,216879,217481,602,B,2.0,2_6,B,13.0,,,13B,,,1123868,1125901,2033,Ik zag dat als een soort van...,,I saw that as sort of...,,13B,13B,,,True,,en dan zo'n ronde cirkel aan de voorkant.,,And then such a round circle on the front.,,,,13B,True,974,216879.0,217481.0,602.0,1123868.0,1125901.0,2033.0,both,right,both
22,08C,B,1.0,1_4,B,8.0,,,08C,,,281856,282316,460,A,1.0,1_4,B,8.0,,08C,,,,345856,346276,420,,En het heeft een rechte neus.,,And it has a straight nose.,,,,08C,True,en dan heeft hij één zo'n armpje,,and then he has one of those little arms,,,08C-REP,,,True,975,281856.0,282316.0,460.0,345856.0,346276.0,420.0,right,right,right
22,08A,B,1.0,1_4,B,8.0,,,08A,,,284869,286438,1569,A,1.0,1_4,B,8.0,,08A,,,,314936,315236,300,,En het heeft ehm,,And it has ehm,,,08A,08A,True,"Wa- wacht even, het was een pot en het had een vierkant op zijn hoofd, toch?",,"Wa- wait, it was a pot and it had a square on its head, right?",,,08A,,,True,976,284869.0,286438.0,1569.0,314921.0,315251.0,330.0,right,both,both
22,08A,A,1.0,1_4,B,8.0,,08A,,,,314936,315236,300,B,1.0,1_4,B,8.0,,,08A,,,321124,322176,1052,"Wa- wacht even, het was een pot en het had een vierkant op zijn hoofd, toch?",,"Wa- wait, it was a pot and it had a square on its head, right?",,,08A,,,True,,Een- het is het is de platte kant.,,One-it's the flat side.,,,,08A,True,977,314921.0,315251.0,330.0,321124.0,322176.0,1052.0,right,right,right
22,08A,B,1.0,1_4,B,8.0,,,08A,,,325756,326356,600,A,1.0,1_4,B,8.0,,08A,,,,366893,367233,340,,Zegmaar h- het is een beetje gedraaid.,,Say h- it's a little twisted.,,,,08A,True,"Ja, ik zag de ik zag het hoofd zegmaar als de ruit.",,"Yes, I saw the I saw the head so to speak as the window.",,08A,08A,,,True,978,325756.0,326356.0,600.0,366893.0,367233.0,340.0,both,right,both
22,08B,B,1.0,1_4,B,8.0,,,08B,,,331976,332170,194,A,1.0,1_4,B,8.0,,08B,,,,333176,335160,1984,,En ehm aan allebei de,,And ehm to both the,,,08B,08B,True,"Heeft hij dan twee uitsteeksels uit zijn hoofd, zeg maar?",,"So does he have two protrusions from his head, say?",,08B-REP,08B-REP,,,True,979,331908.0,332238.0,330.0,333176.0,335160.0,1984.0,both,both,both
22,08C,A,1.0,1_4,B,8.0,,08C,,,,345856,346276,420,B,1.0,1_4,B,8.0,,,08C,,,356222,356402,180,en dan heeft hij één zo'n armpje,,and then he has one of those little arms,,,08C-REP,,,True,,"En een neus, volgens mij.",,"And a nose, in my opinion.",,,,08C,True,980,345856.0,346276.0,420.0,356147.0,356477.0,330.0,right,right,right
22,08B,A,1.0,1_4,B,8.0,,08B,,,,353956,354416,460,B,1.0,1_4,B,8.0,,,08B,,,355288,355468,180,En dan heeft hij zo...,,And then he got so...,,08B,08B,,,True,,,,,,,08B,08B,True,981,353956.0,354416.0,460.0,355213.0,355543.0,330.0,both,both,both
22,08B,B,1.0,1_4,B,8.0,,,08B,,,355288,355468,180,A,1.0,1_4,B,8.0,,08B,,,,369178,369618,440,,,,,,,08B,08B,True,En ik zag zegmaar de twee stekels soortvan als de hoorns.,,And I saw say the two spines kind of like the horns.,,08B,08B,,,True,982,355213.0,355543.0,330.0,369178.0,369618.0,440.0,both,both,both
22,08C,B,1.0,1_4,B,8.0,,,08C,,,356222,356402,180,A,1.0,1_4,B,8.0,,08C,,,,360786,365121,4335,,"En een neus, volgens mij.",,"And a nose, in my opinion.",,,,08C,True,"Ja, zo zo van voren zo.",,"Yes, so-so from the front so-so.",,08C,08C,,,True,983,356147.0,356477.0,330.0,360786.0,365121.0,4335.0,both,right,both
22,05A,B,1.0,1_5,A,5.0,,,05A,,,420917,421997,1080,A,1.0,1_5,A,5.0,,05A,,,,424054,426034,1980,,Zo'n zo'n zo'n plat ding.,,Such a so-so flat thing.,,,,05A,True,En hij heeft zo'n hij heeft zo'n inderdaad zo'n vierkant ding op zijn hoofd.,,And he has such a he has such indeed such a square thing on his head.,,,05A,,,True,984,420917.0,421997.0,1080.0,424054.0,426034.0,1980.0,right,right,right
22,05A,A,1.0,1_5,A,5.0,,05A,,,,424054,426034,1980,B,2.0,2_14,B,5.0,,,05A,,,1278641,1279541,900,En hij heeft zo'n hij heeft zo'n inderdaad zo'n vierkant ding op zijn hoofd.,,And he has such a he has such indeed such a square thing on his head.,,,05A,,,True,,met de staaf op de bovenkant die er zo recht doorheen gaat.,,with the rod on the top going straight through like this.,,,05A,,True,985,424054.0,426034.0,1980.0,1278641.0,1279541.0,900.0,right,left,right_left
22,01C,A,1.0,1_7,A,1.0,,01C,,,,491710,492010,300,B,1.0,1_7,A,1.0,,,01C,,,503419,504674,1255,Er komen twee beentjes uit en het lijkt alsof hij beweegt.,,Two little legs come out and it looks like it is moving.,,01C,01C,,,True,,Ik zei dat er echt zo de ogen zo uitpuilden.,,I said there was really so the eyes bulged like that.,,,01C,01C,True,986,491695.0,492025.0,330.0,503419.0,504674.0,1255.0,both,both,both
22,01C,B,1.0,1_7,A,1.0,,,01C,,,503419,504674,1255,A,3.0,3_9,A,1.0,,01C,,,,1447843,1448303,460,,Ik zei dat er echt zo de ogen zo uitpuilden.,,I said there was really so the eyes bulged like that.,,,01C,01C,True,En twee van die beentjes.,,And two of those legs.,,01C,01C,,,True,987,503419.0,504674.0,1255.0,1447843.0,1448303.0,460.0,both,both,both
22,12A,B,1.0,1_8,B,12.0,,,12A,,12B,547716,551998,4282,A,2.0,2_5,A,12.0,,12A,,,,1104882,1105122,240,,En aan de andere kant heeft hij een dienblad vast.,,And on the other side he is holding a tray.,,,12B,12A,True,"Dit is diegene die één dienblad vast had, zoals jij dat noemde.",,"This is the one who was holding one tray, as you called it.",,,12A,,,True,988,547716.0,551998.0,4282.0,1104837.0,1105167.0,330.0,right,both,both
22,12B,B,1.0,1_8,B,12.0,,,12A,,12B,547716,551998,4282,A,2.0,2_5,A,12.0,,12B,,,,1108247,1108607,360,,En aan de andere kant heeft hij een dienblad vast.,,And on the other side he is holding a tray.,,,12B,12A,True,"En dan aan z'n andere aan de andere kant, die neus, er zat zo'n doorn in.",,"And then on his other on the other side, that nose, there was such a thorn in it.",,12B-REP,,,,True,989,547716.0,551998.0,4282.0,1108247.0,1108607.0,360.0,left,both,both
22,03A,A,1.0,1_9,A,3.0,,03A,,,,578965,579125,160,B,1.0,1_9,A,3.0,,,03A,,,599350,599930,580,En heeft een hoofdje en twee armpjes en dat staat dan zo ongeveer.,,And has a head and two arms and that's about it.,,,03A,,,True,,En dan heb je nog een andere kubus in het midden.,,And then you have another cube in the middle.,,,,03A,True,990,578880.0,579210.0,330.0,599350.0,599930.0,580.0,right,right,right
22,03E,A,1.0,1_9,A,3.0,,03B+03E,03E,,,581212,583856,2644,B,2.0,2_16,B,3.0,,,03B,,03E,1309778,1310158,380,En heeft een hoofdje en twee armpjes en dat staat dan zo ongeveer.,,And has a head and two arms and that's about it.,,03B+03E,03B+03E,03E,03E,True,,Dit is de ballerina met haar handjes zo omhoog.,,This is the ballerina with her hands so up.,,,03E,03B,True,991,581212.0,583856.0,2644.0,1309778.0,1310158.0,380.0,both,both,both
22,03C,B,1.0,1_9,A,3.0,,,03C,,,590755,593075,2320,A,1.0,1_9,A,3.0,,03C,,,,593080,593360,280,,"En ehm zegmaar wat het plateau en de pot samen maakt, dat is een staaf die rond draait.",,"And um say what makes the tray and the pot together, which is a rod that rotates around.",,,03C,03C,True,"Ja, ja, precies.",,"Yes, yes, exactly.",,,03C,,,True,992,590755.0,593075.0,2320.0,593055.0,593385.0,330.0,right,both,both
22,16D,B,1.0,1_10,B,16.0,,,16D,,,624568,624868,300,A,1.0,1_10,B,16.0,,16D,,,,649696,650016,320,,dat een beetje zo schuin omhoog gaat.,,That goes up a little bit so slanted.,,,,16D,True,een vierkant en zo'n ander slurfje.,,A square and such another trunk.,,16D,,,,True,993,624553.0,624883.0,330.0,649691.0,650021.0,330.0,left,right,left_right
22,16B,B,1.0,1_10,B,16.0,,,16B,,,628407,629556,1149,A,1.0,1_10,B,16.0,,16B,,,,646896,647256,360,,En de andere is een- zijn kubusjes die steeds groter worden.,,And the other is a-are cubes that get bigger and bigger.,,,16B,16B,True,nog één aan de zijkant.,,one more on the side.,,,16B,,,True,994,628407.0,629556.0,1149.0,646896.0,647256.0,360.0,right,both,both
22,16A,B,1.0,1_10,B,16.0,,,16A,,,634265,634825,560,A,1.0,1_10,B,16.0,,16A,,,,645076,645336,260,,en een bowlingpin als neus.,,And a bowling pin as a nose.,,,,16A,True,"Ja, dus één op zijn hoofd,",,"Yes, so one on his head,",,,16A,,,True,995,634265.0,634825.0,560.0,645041.0,645371.0,330.0,right,right,right
