turn_id,pair,speaker,trial,from_ts,to_ts,start,end,duration,original_text,text,lemma,pos,eng_text,num_words,num_content_words
18327,029,A,6_14,00:29:41.062,00:29:41.939,1781.062,1781.939,0.8770000000001801,"Ja, dat is *J*.",Ja dat is J,ja dat zijn J,"['INTJ', 'PRON', 'PRON', 'PROPN']","Yes, that's *J*.",4,1
18328,029,A,6_15,00:29:43.872,00:29:44.245,1783.872,1784.245,0.3729999999998199,Ehm,Ehm,Ehm,['ADP'],Um,1,0
18329,029,A,6_15,00:29:44.245,00:29:46.176,1784.245,1786.176,1.93100000000004,Met die piramide er bovenop.,Met die piramide er bovenop,met die piramide er bovenop,"['ADP', 'DET', 'NOUN', 'ADV', 'ADP']",With that pyramid on top.,5,2
18330,029,B,6_15,00:29:46.243,00:29:46.772,1786.243,1786.772,0.5289999999999964,*4*.,4,4,['NUM'],*4*.,1,0
18331,029,B,6_16,00:29:48.151,00:29:48.508,1788.151,1788.508,0.3569999999999709,Ehh,Ehh,ehh,['PROPN'],Ehh,1,1
18332,029,B,6_16,00:29:48.537,00:29:50.704,1788.537,1790.704,2.1669999999999163,Dit is met die schroef er doorheen op het plateautje.,Dit is met die schroef er doorheen op het plateautje,dit zijn met die schroef er doorheen op het plateaut,"['PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'PRON', 'ADP', 'ADP', 'DET', 'NOUN']",This is with that screw through it on the tray.,10,2
18333,029,A,6_16,00:29:51.798,00:29:53.722,1791.798,1793.722,1.9239999999999782,Mmmm,Mmmm,Mmmm,['X'],Mmmm,1,0
18334,029,B,6_16,00:29:53.398,00:29:54.120,1793.398,1794.12,0.72199999999998,Die lange schroef.,Die lange schroef,die lang schroef,"['PRON', 'ADJ', 'NOUN']",That long screw.,3,2
18335,029,A,6_16,00:29:54.703,00:29:55.207,1794.703,1795.207,0.5040000000001328,Oh ja.,Oh ja,Oh ja,"['INTJ', 'INTJ']",Oh yes.,2,0
18336,029,A,6_16,00:29:55.381,00:29:56.004,1795.381,1796.004,0.6229999999998199,Dat is *N*.,Dat is N,dat zijn N,"['SCONJ', 'PRON', 'NOUN']",That's *N*.,3,1
18337,029,A,,00:29:57.332,00:29:57.961,1797.332,1797.961,0.6289999999999054,"Oh, dat was het.",Oh dat was het,Oh dat zijn het,"['INTJ', 'PRON', 'AUX', 'PRON']","Oh, that was it.",4,0
18338,029,B,,00:29:57.811,00:29:58.003,1797.811,1798.003,0.19200000000000728,Nou.,Nou,nou,['ADV'],Well.,1,1
18339,029,B,,00:29:58.263,00:29:58.483,1798.263,1798.483,0.22000000000002728,Top.,Top,Top,['NOUN'],Top.,1,1
18340,029,B,,00:29:59.567,00:30:00.302,1799.567,1800.302,0.7349999999999,"Nou, ging best lekker.",Nou ging best lekker,nou gaan best lekker,"['ADV', 'VERB', 'ADJ', 'ADJ']","Well, went quite well.",4,4
18341,030,B,1_1,00:00:00.411,00:00:01.429,0.411,1.429,1.018,"Nou, ik ben benieuwd.",Nou ik ben benieuwd,nou ik zijn benieuwd,"['ADV', 'PRON', 'AUX', 'ADJ']","Well, I'm curious.",4,2
18342,030,A,1_1,00:00:01.841,00:00:02.975,1.841,2.975,1.1340000000000001,"Oh, hey, hey.",Oh hey hey,Oh hey Hey,"['INTJ', 'NOUN', 'PROPN']","Oh, hey, hey.",3,2
18343,030,A,1_1,00:00:03.098,00:00:03.756,3.098,3.756,0.6579999999999999,"Ja, ik ook.",Ja ik ook,ja ik ook,"['INTJ', 'PRON', 'ADV']","Yes, so do I.",3,1
18344,030,A,1_1,00:00:04.549,00:00:06.072,4.549,6.072,1.5229999999999997,Waar zit- waar zit de microfoon eigenlijk?,Waar  waar zit de microfoon eigenlijk,waar   waar zitten de microfoon eigenlijk,"['ADV', 'SPACE', 'ADV', 'VERB', 'DET', 'NOUN', 'ADJ']",Where is-where is the microphone anyway?,6,5
18345,030,B,1_1,00:00:04.812,00:00:05.204,4.812,5.204,0.39199999999999946,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
18346,030,A,1_1,00:00:06.106,00:00:07.043,6.106,7.043,0.9370000000000003,Die zit gewoon ergens in de...,Die zit gewoon ergens in de,die zitten gewoon ergens in de,"['PRON', 'VERB', 'ADJ', 'ADV', 'ADP', 'DET']",Which is just sitting somewhere in the...,6,3
18347,030,B,1_1,00:00:06.655,00:00:07.565,6.655,7.565,0.9100000000000001,Ik heb geen idee.,Ik heb geen idee,ik hebben geen idee,"['PRON', 'VERB', 'DET', 'NOUN']",I have no idea.,4,2
18348,030,A,1_1,00:00:07.980,00:00:08.281,7.98,8.281,0.30100000000000016,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
18349,030,B,1_1,00:00:08.780,00:00:10.177,8.78,10.177,1.3970000000000002,Ik heb het euh vierkantje.,Ik heb het euh vierkantje,ik hebben het Euh vierkan,"['PRON', 'AUX', 'DET', 'PROPN', 'NOUN']",I got the euh square.,5,2
18350,030,A,1_1,00:00:10.784,00:00:11.412,10.784,11.412,0.6280000000000001,"Oké, welke?",Oké welke,oké welk,"['ADJ', 'PRON']","Okay, which one?",2,1
18351,030,B,1_1,00:00:12.712,00:00:13.623,12.712,13.623,0.9109999999999996,Euh.,Euh,Euh,['ADV'],Euh.,1,1
18352,030,B,1_1,00:00:14.172,00:00:16.617,14.172,16.617,2.4450000000000003,Ik had het volgens mij omschreven als...,Ik had het volgens mij omschreven als,ik hebben het volgens mij omschrijven als,"['PRON', 'AUX', 'PRON', 'ADP', 'PRON', 'VERB', 'SCONJ']",I think I had described it as....,7,1
18353,030,B,1_1,00:00:17.215,00:00:23.078,17.215,23.078,5.8629999999999995,"Ja, een soort beker die door een verrekijker heen kijkt aan de linkerzijkant.",Ja een soort beker die door een verrekijker heen kijkt aan de linkerzijkant,ja een soort beker die door een verrekijker heen kijken aan de linkerzijkant,"['INTJ', 'DET', 'NOUN', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN']","Yes, a kind of cup looking through binoculars on the left side.",13,5
18354,030,A,1_1,00:00:24.331,00:00:26.541,24.331,26.541,2.210000000000001,"Oh ja, euh een kubus verder kijken, zeg maar.",Oh ja euh een kubus verder kijken zeg maar,Oh ja euh een kubus ver kijken zeggen maar,"['INTJ', 'INTJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'CCONJ']","Oh yes, euh a cube further look, so to speak.",9,5
18355,030,B,1_1,00:00:26.845,00:00:27.090,26.845,27.09,0.245000000000001,Ja.,Ja,ja,['INTJ'],Yes.,1,0
18356,030,A,1_1,00:00:28.006,00:00:29.569,28.006,29.569,1.5629999999999988,"Ja, oké, dan weet ik hem al denk ik.",Ja oké dan weet ik hem al denk ik,ja oké dan weten ik hem al denken ik,"['INTJ', 'ADJ', 'ADV', 'VERB', 'PRON', 'PRON', 'ADV', 'VERB', 'PRON']","Yes, okay, then I already know him I think.",9,5
18357,030,B,1_1,00:00:29.913,00:00:30.162,29.913,30.162,0.24899999999999878,Nou...,Nou,nou,['ADV'],Well...,1,1
18358,030,A,1_1,00:00:29.918,00:00:34.184,29.918,34.184,4.265999999999998,Hij heeft toch een euh een raar antennetje en een vier- en een vierkant vlak aan de zijkant.,Hij heeft toch een euh een raar antennetje en een  en een vierkant vlak aan de zijkant,hij hebben toch een euh een raar antenne en een   en een vierkant vlak aan de zijkant,"['PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'SPACE', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'ADP', 'DET', 'NOUN']",Surely it has a euh a weird little antenna and a four and a square plane on the side.,17,7
18359,030,B,1_1,00:00:33.783,00:00:34.704,33.783,34.704,0.9209999999999994,"Ja, ja.",Ja ja,ja ja,"['INTJ', 'INTJ']","Yes, yes.",2,0
18360,030,A,1_1,00:00:35.239,00:00:37.944,35.239,37.944,2.7050000000000054,"Oké, dan is het *J* en dan druk ik op de knop.",Oké dan is het J en dan druk ik op de knop,Oké dan zijn het J en dan druk ik op de knop,"['ADJ', 'ADV', 'AUX', 'DET', 'PROPN', 'CCONJ', 'ADV', 'ADJ', 'PRON', 'ADP', 'DET', 'NOUN']","Okay, then it's *J* and then I push the button.",12,6
18361,030,A,1_1,00:00:38.388,00:00:39.196,38.388,39.196,0.8079999999999998,"*J*, knop.",J knop,J knop,"['SYM', 'NOUN']","*J*, button.",2,1
18362,030,A,1_2,00:00:41.923,00:00:42.927,41.923,42.927,1.0039999999999978,"Oh, en dan is het nu mijn beurt.",Oh en dan is het nu mijn beurt,Oh en dan zijn het nu mijn beurt,"['INTJ', 'CCONJ', 'ADV', 'AUX', 'PRON', 'ADV', 'PRON', 'NOUN']","Oh, and now it's my turn.",8,3
18363,030,A,1_2,00:00:44.061,00:00:52.936,44.061,52.936,8.875,"Euh oké, euh ik had deze beschreven als een rietje wat soort van door een beker heen gaat en er zit een balletje aan de bovenkant en een balk aan de zijkant.",Euh oké euh ik had deze beschreven als een rietje wat soort van door een beker heen gaat en er zit een balletje aan de bovenkant en een balk aan de zijkant,Euh oké euh ik hebben deze beschrijven als een rie wat soort van door een beker heen gaan en er zitten een ballet aan de bovenkant en een balk aan de zijkant,"['INTJ', 'ADJ', 'ADV', 'PRON', 'AUX', 'DET', 'VERB', 'SCONJ', 'NUM', 'PROPN', 'DET', 'NOUN', 'ADP', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']","Euh okay, euh I had described these as a straw that kind of goes through a cup and there's a ball at the top and a bar on the side.",32,13
18364,030,B,1_2,00:00:56.119,00:00:57.178,56.119,57.178,1.0589999999999975,Even zoeken hoor.,Even zoeken hoor,even zoeken horen,"['ADV', 'VERB', 'VERB']","A quick search, mind you.",3,3
18365,030,A,1_2,00:00:56.164,00:01:00.781,56.164,60.781,4.616999999999997,Euh het riet- het het rietje gaat zeg maar horizontaal door de beker heen.,Euh het  het het rietje gaat zeg maar horizontaal door de beker heen,Euh het   het het rie gaan zeggen maar horizontaal door de beker heen,"['ADV', 'DET', 'SPACE', 'PRON', 'DET', 'PROPN', 'VERB', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP']","Euh the straw- the straw goes horizontally through the cup, so to speak.",13,6
18366,030,B,1_2,00:01:01.667,00:01:02.863,61.667,62.863,1.195999999999998,Horizontaal dus zo.,Horizontaal dus zo,Horizontaal dus zo,"['ADJ', 'ADV', 'ADV']",Horizontally so that way.,3,3
18367,030,A,1_2,00:01:03.399,00:01:03.640,63.399,63.64,0.24099999999999966,Ja.,Ja,ja,['INTJ'],Yes.,1,0
18368,030,A,1_2,00:01:05.243,00:01:07.549,65.243,67.549,2.3060000000000116,En er zit een balletje aan de bovenkant.,En er zit een balletje aan de bovenkant,en er zitten een ballet aan de bovenkant,"['CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",And there's a little ball at the top.,8,4
18369,030,A,1_2,00:01:07.840,00:01:12.472,67.84,72.472,4.631999999999991,Een soort van euh citroentje in de beker.,Een soort van euh citroentje in de beker,een soort van Euh citroen in de beker,"['DET', 'NOUN', 'ADP', 'PROPN', 'SYM', 'ADP', 'DET', 'NOUN']",Sort of euh lemon in the cup.,8,3
18370,030,A,1_2,00:01:12.578,00:01:15.584,72.578,75.584,3.0060000000000002,En aan de voorkant staat een balk aan de rechterkant.,En aan de voorkant staat een balk aan de rechterkant,en aan de voorkant staan een balk aan de rechterkant,"['CCONJ', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",And on the front is a bar on the right.,10,4
18371,030,A,1_2,00:01:18.046,00:01:19.386,78.046,79.386,1.3399999999999892,Maar die komt niet boven de beker uit.,Maar die komt niet boven de beker uit,maar die komen niet boven de beker uit,"['CCONJ', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP']",But it does not rise above the cup.,8,3
18372,030,B,1_2,00:01:22.135,00:01:23.419,82.135,83.419,1.2839999999999918,"Oh, ja.",Oh ja,Oh ja,"['INTJ', 'INTJ']","Oh, yes.",2,0
18373,030,B,1_2,00:01:24.514,00:01:29.804,84.514,89.804,5.290000000000006,Ik denk da- ja het is zeg maar euh een soort beker en dan heb je inderdaad een balk en die komt onder de beker uit.,Ik denk  ja het is zeg maar euh een soort beker en dan heb je inderdaad een balk en die komt onder de beker uit,ik denken   ja het zijn zeggen maar euh een soort beker en dan hebben je inderdaad een balk en die komen onder de beker uit,"['PRON', 'VERB', 'SPACE', 'INTJ', 'PRON', 'PRON', 'VERB', 'ADV', 'NOUN', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'AUX', 'PRON', 'ADV', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP']",I think da- yes it is say euh a kind of cup and then indeed you have a beam and it comes out from under the cup.,25,11
18374,030,A,1_2,00:01:29.727,00:01:30.678,89.727,90.678,0.9509999999999934,"Ja, precies ja.",Ja precies ja,ja precies ja,"['INTJ', 'ADJ', 'INTJ']","Yes, exactly yes.",3,1
18375,030,B,1_2,00:01:30.461,00:01:30.867,90.461,90.867,0.4060000000000059,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
18376,030,A,1_2,00:01:30.968,00:01:31.330,90.968,91.33,0.36199999999999477,Ja.,Ja,ja,['INTJ'],Yes.,1,0
18377,030,B,1_2,00:01:32.664,00:01:34.510,92.664,94.51,1.8460000000000036,Dan is het *15*.,Dan is het 15,dan zijn het 15,"['ADV', 'AUX', 'DET', 'NUM']",Then it's *15*.,4,1
18378,030,B,1_3,00:01:36.788,00:01:37.467,96.788,97.467,0.679000000000002,"Ja, oké.",Ja oké,ja oké,"['INTJ', 'ADJ']","Yes, okay.",2,1
18379,030,B,1_3,00:01:37.512,00:01:39.756,97.512,99.756,2.2439999999999998,Dan heb ik er weer één euh.,Dan heb ik er weer één euh,dan hebben ik er weer één euh,"['ADV', 'VERB', 'PRON', 'ADV', 'ADV', 'NUM', 'NOUN']",Then again I have one euh.,7,5
18380,030,B,1_3,00:01:43.148,00:01:45.710,103.148,105.71,2.5619999999999976,"Ja, wat had ik hier ook alweer bij gezegd?",Ja wat had ik hier ook alweer bij gezegd,ja wat hebben ik hier ook alweer bij zeggen,"['INTJ', 'PRON', 'AUX', 'PRON', 'ADV', 'ADV', 'ADV', 'ADP', 'VERB']","Yes, what had I said to this again?",9,4
18381,030,B,1_3,00:01:46.259,00:01:50.185,106.259,110.185,3.926000000000002,Het is in ieder geval ook weer een soort beker en volgens mij had ik gezegd dat er een soort...,Het is in ieder geval ook weer een soort beker en volgens mij had ik gezegd dat er een soort,het zijn in ieder geval ook weer een soort beker en volgens mij hebben ik zeggen dat er een soort,"['PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'ADV', 'ADV', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'ADV', 'DET', 'NOUN']","In any case, it is also another kind of cup, and I think I had said that there was a kind of...",20,9
18382,030,B,1_3,00:01:52.241,00:01:53.024,112.241,113.024,0.7830000000000013,Euh..,Euh,Euh,['ADV'],Euh.,1,1
18383,030,B,1_3,00:01:53.761,00:02:01.195,113.761,121.195,7.4339999999999975,"Ja, er zit ook een soort neus op en aan de zijkant een driehoekig oor, een driehoekig langwerpig oor.",Ja er zit ook een soort neus op en aan de zijkant een driehoekig oor een driehoekig langwerpig oor,ja er zitten ook een soort neus op en aan de zijkant een driehoekig oor een driehoekig langwerpig oor,"['INTJ', 'ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'NOUN', 'ADP', 'CCONJ', 'ADP', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'DET', 'ADJ', 'ADJ', 'NOUN']","Yes, there is also a kind of nose on it and on the side there is a triangular ear, a triangular elongated ear.",19,11
18384,030,A,1_3,00:02:00.921,00:02:03.647,120.921,123.647,2.725999999999999,"Oh ja, en er zitten twee lepertjes aan de bovenkant, klopt dat?",Oh ja en er zitten twee lepertjes aan de bovenkant klopt dat,Oh ja en er zitten twee lepertjes aan de bovenkant kloppen dat,"['INTJ', 'INTJ', 'CCONJ', 'ADV', 'VERB', 'NUM', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'SCONJ']","Oh yes, and there are two levers at the top, correct?",12,5
18385,030,B,1_3,00:02:03.895,00:02:08.220,123.895,128.22,4.325000000000003,Ja en dan is eentje zegmaar een beetje een diamantvorm en de ander gewoon een balk.,Ja en dan is eentje zegmaar een beetje een diamantvorm en de ander gewoon een balk,ja en dan zijn één zegmaar een beetje een diamantvorm en de ander gewoon een balk,"['INTJ', 'CCONJ', 'ADV', 'PRON', 'NUM', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'DET', 'NOUN']",Yes and then one is say a bit of a diamond shape and the other is just a beam.,16,7
18386,030,A,1_3,00:02:08.159,00:02:09.463,128.159,129.463,1.304000000000002,"Precies, dan weet ik hem.",Precies dan weet ik hem,Precies dan weten ik hem,"['ADJ', 'ADV', 'VERB', 'PRON', 'PRON']","Exactly, then I know him.",5,3
18387,030,A,1_3,00:02:09.609,00:02:10.267,129.609,130.267,0.657999999999987,Euh *N*,Euh N,Euh N,"['PROPN', 'SYM']",Euh *N*,2,1
18388,030,A,1_4,00:02:13.716,00:02:19.218,133.716,139.218,5.501999999999981,En... Dit is een beker met een vreemd handvat waar een soort van spijker is ingeslagen.,En Dit is een beker met een vreemd handvat waar een soort van spijker is ingeslagen,en dit zijn een beker met een vreemd handvat waar een soort van spijker zijn inslaan,"['CCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB']",And... This is a cup with a strange handle that has some kind of nail in it.,16,7
18389,030,A,1_4,00:02:19.268,00:02:22.335,139.268,142.335,3.0670000000000073,Een euh beetje puntige spijker.,Een euh beetje puntige spijker,een euh beetje puntig spijker,"['DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",A euh little pointy nail.,5,4
18390,030,A,1_4,00:02:22.818,00:02:29.562,142.818,149.562,6.744,"En aan de zijkant zit nog een klein euh zijkant van de beker zit ook nog een klein vasthouddingetje of zo, een schoteltje.",En aan de zijkant zit nog een klein euh zijkant van de beker zit ook nog een klein vasthouddingetje of zo een schoteltje,en aan de zijkant zitten nog een klein euh zijkant van de beker zitten ook nog een klein vasthouddinge of zo een schotel,"['CCONJ', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'DET', 'ADJ', 'ADV', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADV', 'DET', 'ADJ', 'ADJ', 'CCONJ', 'ADV', 'DET', 'NOUN']","And on the side is another little euh side of the cup is also a little holding thing or something, a saucer.",23,14
18391,030,B,1_4,00:02:30.426,00:02:30.604,150.426,150.604,0.1780000000000257,Ja.,Ja,ja,['INTJ'],Yes.,1,0
18392,030,A,1_4,00:02:30.747,00:02:32.386,150.747,152.386,1.6389999999999816,Maar- maar de spijker valt heel erg op.,maar de spijker valt heel erg op,maar de spijker vallen heel erg op,"['CCONJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'ADP']",But-but the nail stands out a lot.,7,4
18393,030,B,1_4,00:02:32.585,00:02:32.852,152.585,152.852,0.2669999999999959,Ja.,Ja,ja,['INTJ'],Yes.,1,0
18394,030,B,1_4,00:02:33.529,00:02:34.116,153.529,154.116,0.5870000000000175,*4*.,4,4,['NUM'],*4*.,1,0
18395,030,A,1_5,00:02:34.595,00:02:35.293,154.595,155.293,0.6980000000000075,"Ah, nice.",Ah nice,ah nice,"['PROPN', 'SYM']","Ah, nice.",2,1
18396,030,B,1_5,00:02:37.505,00:02:45.450,157.505,165.45,7.944999999999993,Oh deze had ik omschreven als een soort insect met een staartje en een hele dikke buik die er onderuit hing.,Oh deze had ik omschreven als een soort insect met een staartje en een hele dikke buik die er onderuit hing,Oh deze hebben ik omschrijven als een soort insect met een staart en een heel dik buik die er onderuit hing,"['INTJ', 'PRON', 'AUX', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'ADV', 'ADV', 'VERB']",Oh this one I had described as a kind of insect with a tail and a very fat belly hanging out from under it.,21,10
18397,030,B,1_5,00:02:45.875,00:02:49.039,165.875,169.039,3.1639999999999873,"Maar voor had hij een soort van twee benen, poten.",Maar voor had hij een soort van twee benen poten,maar voor hebben hij een soort van twee been poot,"['CCONJ', 'ADP', 'VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN']","But in front he had sort of two legs, paws.",10,4
18398,030,A,1_5,00:02:48.882,00:02:53.584,168.882,173.584,4.701999999999998,"Oh oké, dit heb ik niet gezien in mijn dingen, dus ik moet heel even kijken nog.",Oh oké dit heb ik niet gezien in mijn dingen dus ik moet heel even kijken nog,Oh oké dit hebben ik niet zien in mijn ding dus ik moeten heel even kijken nog,"['INTJ', 'ADJ', 'PRON', 'AUX', 'PRON', 'ADV', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADV', 'PRON', 'AUX', 'ADJ', 'ADV', 'VERB', 'ADV']","Oh okay, I didn't see this in my things, so I have to look very briefly still.",17,9
18399,030,A,1_5,00:02:54.155,00:02:57.992,174.155,177.992,3.836999999999989,Euh hij heeft een staartje...,Euh hij heeft een staartje,Euh hij hebben een staar,"['ADV', 'PRON', 'VERB', 'DET', 'NOUN']",Euh he has a tail....,5,3
18400,030,B,1_5,00:02:58.228,00:03:01.208,178.228,181.208,2.9799999999999898,"Ja, een klein staartje aan de achterkant, zeg maar zo omhoog.",Ja een klein staartje aan de achterkant zeg maar zo omhoog,ja een klein staart aan de achterkant zeggen maar zo omhoog,"['INTJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ', 'ADV', 'ADV']","Yes, a little tail at the back, say up this way.",11,6
18401,030,A,1_5,00:02:58.395,00:02:58.984,178.395,178.984,0.5889999999999986,Even kijken...,Even kijken,even kijken,"['ADV', 'VERB']",Let's see...,2,2
18402,030,A,1_5,00:03:01.507,00:03:05.670,181.507,185.67,4.1629999999999825,"Ah ja, en hij heeft twee dingen die aan v- aan de zegmaar voorkant uitsteken dan?",Ah ja en hij heeft twee dingen die aan  aan de zegmaar voorkant uitsteken dan,ah ja en hij hebben twee ding die aan   aan de zegmaar voorkant uitsteken dan,"['INTJ', 'INTJ', 'CCONJ', 'PRON', 'VERB', 'NUM', 'NOUN', 'PRON', 'ADP', 'SPACE', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'SCONJ']","Ah yes, and he has two things sticking out at v- at the say front then?",15,5
18403,030,B,1_5,00:03:05.497,00:03:08.623,185.497,188.623,3.1259999999999764,"Ja, en dan zo een hoofd in het midden, een beetje langwerpig.",Ja en dan zo een hoofd in het midden een beetje langwerpig,ja en dan zo een hoofd in het midden een beetje langwerpig,"['INTJ', 'CCONJ', 'ADV', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ']","Yes, and then such a head in the middle, a little oblong.",12,6
18404,030,A,1_5,00:03:09.342,00:03:10.893,189.342,190.893,1.5509999999999877,"Wacht euh, oké, ik snap het nog niet helemaal.",Wacht euh oké ik snap het nog niet helemaal,Wacht euh oké ik snapen het nog niet helemaal,"['VERB', 'INTJ', 'ADJ', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'ADV']","Wait uh, okay, I don't quite get it yet.",9,6
18405,030,B,1_5,00:03:11.221,00:03:11.895,191.221,191.895,0.6740000000000066,Euh..,Euh,Euh,['ADV'],Euh.,1,1
18406,030,A,1_5,00:03:11.231,00:03:13.420,191.231,193.42,2.188999999999993,Want voor mij- voor mij is het iets met een hoedje.,Want voor  voor mij is het iets met een hoedje,want voor   voor mij zijn het iets met een hoed,"['CCONJ', 'ADP', 'SPACE', 'ADP', 'PRON', 'AUX', 'PRON', 'PRON', 'ADP', 'DET', 'NOUN']",Because for me-for me it's something with a hat.,10,1
18407,030,A,1_5,00:03:14.299,00:03:15.766,194.299,195.766,1.4669999999999845,"Euh.. oh nee, die andere!",Euh oh nee die andere,Euh oh nee die ander,"['INTJ', 'INTJ', 'INTJ', 'PRON', 'ADJ']","Euh... oh no, the other one!",5,1
18408,030,A,1_5,00:03:16.426,00:03:17.674,196.426,197.674,1.2480000000000189,"Oké, nee, volgens mij euh...",Oké nee volgens mij euh,oké nee volgens mij Euh,"['ADJ', 'INTJ', 'ADP', 'PRON', 'PROPN']","Okay, no, in my opinion euh....",5,2
