Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_LH_gesture_beat,A_LH_gesture_comments,A_LH_gesture_deixis,A_LH_gesture_iconicity,A_LH_gesture_pragmaticality,A_LH_gesture_referent,A_RH_gesture_beat,A_RH_gesture_comments,A_RH_gesture_deixis,A_RH_gesture_iconicity,A_RH_gesture_pragmaticality,A_RH_gesture_referent,A_speech,A_speech_eng,B_LH_gesture_beat,B_LH_gesture_comments,B_LH_gesture_deixis,B_LH_gesture_iconicity,B_LH_gesture_pragmaticality,B_LH_gesture_referent,B_RH_gesture_beat,B_RH_gesture_comments,B_RH_gesture_deixis,B_RH_gesture_iconicity,B_RH_gesture_pragmaticality,B_RH_gesture_referent,B_speech,B_speech_eng,accuracy,comments,correct_answer,director,given_answer,round,target,trial,pair,gesturer,iconic_a,iconic_b,iconic
629877,630177,300,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,16B,"Eh oh ja, het gebouw en de uitzending.","Um oh yes, the building and the broadcast.",,,9,A,,2.0,16.0,2_10,019,B,False,True,True
632600,633561,961,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,16A,"en die twee ovalen die zijn hetzelfde, toch?","And those two ovals that are the same, right?",,,9,A,,2.0,16.0,2_10,019,B,False,True,True
632921,633281,360,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,16C,,,,1.0,,16A,"en die twee ovalen die zijn hetzelfde, toch?","And those two ovals that are the same, right?",,,9,A,,2.0,16.0,2_10,019,B,False,True,True
633545,633754,209,,,gesture,,019.eaf,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,16A,"en die twee ovalen die zijn hetzelfde, toch?","And those two ovals that are the same, right?",,,9,A,,2.0,16.0,2_10,019,B,False,True,True
639283,639563,280,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,unsure,,1.0,,13E,,,,,,,Eh dit is het zwembad met het trappetje en de de gro- het cirkel aan de voorkant.,Um this is the pool with the steps and the gro- it circle in front.,,,E,B,,2.0,13.0,2_11,019,B,False,True,True
639780,640040,260,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,unsure,,1.0,,13C,Eh dit is het zwembad met het trappetje en de de gro- het cirkel aan de voorkant.,Um this is the pool with the steps and the gro- it circle in front.,,,E,B,,2.0,13.0,2_11,019,B,False,True,True
640549,640929,380,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,13A,,,,1.0,,13A,Eh dit is het zwembad met het trappetje en de de gro- het cirkel aan de voorkant.,Um this is the pool with the steps and the gro- it circle in front.,,,E,B,,2.0,13.0,2_11,019,B,False,True,True
641391,641971,580,,,,gesture,019.eaf,,,,,,,,,,,,,,"Oh, ja.","Oh, yes.",,,,,,,,,,1.0,,13B,Eh dit is het zwembad met het trappetje en de de gro- het cirkel aan de voorkant.,Um this is the pool with the steps and the gro- it circle in front.,,,E,B,,2.0,13.0,2_11,019,B,False,True,True
649332,649812,480,,gesture,,,019.eaf,,,,,,,,,,,1.0,,12A,Dit is ehm de die ober.,This is um the that waiter.,,,,,,,,,,,,,,,,,7,A,,2.0,12.0,2_12,019,A,True,False,True
650283,650563,280,,gesture,,,019.eaf,,,,,,,,,,,1.0,,12B,Met zo'n uitsteeksel en dan nog zo'n zo'n gekke gekke vierkantstaaf of zo.,With a protrusion like that and then another one of those crazy crazy square bars or something.,,,,,,,,,,,,,,,,,7,A,,2.0,12.0,2_12,019,A,True,False,True
651339,654739,3400,,gesture,,,019.eaf,,,,,,,,,,,1.0,,12C,Met zo'n uitsteeksel en dan nog zo'n zo'n gekke gekke vierkantstaaf of zo.,With a protrusion like that and then another one of those crazy crazy square bars or something.,,,,,,,,,,,,,,,,,7,A,,2.0,12.0,2_12,019,A,True,False,True
655873,656473,600,,,gesture,,019.eaf,,,,,,,,,,,,,,Ook uit een uitsteeksel.,Also from a protrusion.,,,,1.0,,12C,,,,,,,"Ja, die die die drie uitsteeksels.","Yes, the one that has those three protrusions.",,,7,A,,2.0,12.0,2_12,019,B,False,True,True
656313,656833,520,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,12C,,,,1.0,,12A,"Ja, die die die drie uitsteeksels.","Yes, the one that has those three protrusions.",,,7,A,,2.0,12.0,2_12,019,B,False,True,True
663399,663554,155,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,07B-REP,1.0,,,1.0,,07B-REP,"Ehm dit is ook dat die kop die in een soort van bakje hangt, maar dan meer aan de bovenkant.","Um this is also that that head that hangs in some kind of tray, but more at the top.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
664180,664580,400,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,07B-rep,1.0,,,1.0,,07B-rep,"Ehm dit is ook dat die kop die in een soort van bakje hangt, maar dan meer aan de bovenkant.","Um this is also that that head that hangs in some kind of tray, but more at the top.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
665245,665425,180,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,07B-rep,1.0,,,1.0,,07B-rep,"Ehm dit is ook dat die kop die in een soort van bakje hangt, maar dan meer aan de bovenkant.","Um this is also that that head that hangs in some kind of tray, but more at the top.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
666077,667097,1020,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,07A,Met een vierkantje rechts aan de zijkant.,With a square on the right side.,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
668924,669184,260,,,gesture,,019.eaf,,,,,,,,,,,,,,Kop in een bakje.,Cup in a container.,,,,1.0,,07D,,,,,,,En nog een soort van...,And another kind of...,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
670779,671239,460,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15C,"Ja, net zoals, weet je wel, met die olifantenslurf.","Yeah, like, you know, with that elephant trunk.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
673086,673558,472,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,15C,,,,1.0,,15C,Die ergens in hangt en dan met dat vierkantje rechts.,The one hanging in something and then with that square on the right.,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
674269,674983,714,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,07A,Die ergens in hangt en dan met dat vierkantje rechts.,The one hanging in something and then with that square on the right.,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
676923,677252,329,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,07D-REP,,,,,,,En dan nog een soort van klein slurfje aan de achterkant links.,And then kind of a little trunk on the back left.,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
677709,678089,380,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,07D-rep,,,,,,,En dan nog een soort van klein slurfje aan de achterkant links.,And then kind of a little trunk on the back left.,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
678344,678524,180,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,07D,,,,,,,En dan nog een soort van klein slurfje aan de achterkant links.,And then kind of a little trunk on the back left.,,,C,B,,2.0,7.0,2_13,019,B,False,True,True
689139,690840,1701,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,main,,,,1.0,,main,"Weet je wel, die we net hadden, de de de de dat dat de mok zeg maar in een soort van bakje hangt met die olifanten slurf, en die twee sprietjes vooraan.","You know, the one we just had, the one that the mug is like hanging in a kind of container with that elephant trunk, and those two sprites in the front.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
691164,691664,500,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15B,"Weet je wel, die we net hadden, de de de de dat dat de mok zeg maar in een soort van bakje hangt met die olifanten slurf, en die twee sprietjes vooraan.","You know, the one we just had, the one that the mug is like hanging in a kind of container with that elephant trunk, and those two sprites in the front.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
692322,693405,1083,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,15A,,,,1.0,,15A,"Weet je wel, die we net hadden, de de de de dat dat de mok zeg maar in een soort van bakje hangt met die olifanten slurf, en die twee sprietjes vooraan.","You know, the one we just had, the one that the mug is like hanging in a kind of container with that elephant trunk, and those two sprites in the front.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
695504,695884,380,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,07B,,,,1.0,,07B,"En dan die andere, waar de- waar die mok er verder in hangt.","And then the other one, where the- where that mug hangs in further.",,,C,B,,2.0,7.0,2_13,019,B,False,True,True
700909,701809,900,gesture,gesture,,,019.eaf,,,,,1.0,,07C,,,,1.0,,07C,En dan het dienblad met twee staafjes.,And then the tray with two rods.,,,,,,,,,,,,,"Ja, ja, ja, ja, ja.","Yes, yes, yes, yes, yes, yes.",,,C,B,,2.0,7.0,2_13,019,A,True,False,True
714177,714697,520,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,1.0,1.0,,02D,,,,,,,"Ja, en nog één zo'n ding links aan de zijkant.","Yes, and another one of those on the left side.",,,3,A,,2.0,2.0,2_14,019,B,False,True,True
723522,724062,540,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,11B,,,,,,,Heeft een neus aan de voorkant en twee eh sprieten.,Has a nose on the front and two um sprites.,,,N,B,,2.0,11.0,2_15,019,B,False,True,True
725976,726236,260,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,11D,,,,1.0,,11A,Heeft een neus aan de voorkant en twee eh sprieten.,Has a nose on the front and two um sprites.,,,N,B,,2.0,11.0,2_15,019,B,False,True,True
727126,727886,760,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11A,"De eentje is echt een rechthoek, maar de andere is anders gevormd.","One is really a rectangle, but the other is shaped differently.",,,N,B,,2.0,11.0,2_15,019,B,False,True,True
728026,729206,1180,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,1.0,11D,,,,,,,"De eentje is echt een rechthoek, maar de andere is anders gevormd.","One is really a rectangle, but the other is shaped differently.",,,N,B,,2.0,11.0,2_15,019,B,False,True,True
728506,729206,700,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,1.0,11D,,,,,1.0,,"De eentje is echt een rechthoek, maar de andere is anders gevormd.","One is really a rectangle, but the other is shaped differently.",,,N,B,,2.0,11.0,2_15,019,B,False,True,True
729887,730527,640,,,gesture,,019.eaf,,,,,,,,,,,,,,"Ja, en dan nog...","Yes, and then again...",,,1.0,1.0,,11C,,,,,,,En links komt er ook nog uitsteeksel.,And on the left there will be protrusion as well.,,,N,B,,2.0,11.0,2_15,019,B,False,True,True
739730,740610,880,,gesture,,,019.eaf,,,,,,,,,,,1.0,,14C,"Maar zo'n staaf zo, voor helemaal naar beneden.","But such a rod like that, for all the way down.",,,,,,,,,,,,,,,,,8,A,,2.0,14.0,2_16,019,A,True,False,True
741829,742574,745,gesture,gesture,,,019.eaf,,,,,1.0,,14D,,,,1.0,,14B,"En dan twee armen, soort van naar achter.","And then two arms, kind of backwards.",,,,,,,,,,,,,,,,,8,A,,2.0,14.0,2_16,019,A,True,False,True
743025,743245,220,gesture,gesture,,,019.eaf,,,,,1.0,,14A,,,,1.0,,14A,En dan een bol bovenop.,And then a sphere on top.,,,,,,,,,,,,,,,,,8,A,,2.0,14.0,2_16,019,A,True,False,True
751853,752033,180,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,main,,,,1.0,,main,"Ehm oh, dit is weer  dat de mok met rechts gaat het gebouw erin.","Um oh, this is again that the mug with right goes into the building.",,,B,B,,3.0,16.0,3_1,019,B,False,True,True
753899,754339,440,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,16B,"Ehm oh, dit is weer  dat de mok met rechts gaat het gebouw erin.","Um oh, this is again that the mug with right goes into the building.",,,B,B,,3.0,16.0,3_1,019,B,False,True,True
756567,757567,1000,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,16A,En dan twee uitsteeksels aan de bovenkant en links aan de zijkant die hetzelfde zijn.,And then two protrusions at the top and left side that are the same.,,,B,B,,3.0,16.0,3_1,019,B,False,True,True
758539,758959,420,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,16C,,,,1.0,,16A,En dan twee uitsteeksels aan de bovenkant en links aan de zijkant die hetzelfde zijn.,And then two protrusions at the top and left side that are the same.,,,B,B,,3.0,16.0,3_1,019,B,False,True,True
760179,760459,280,,,gesture,,019.eaf,,,,,,,,,,,,,,Ja.,Yes.,,,,1.0,,16D,,,,,,,"En dan nog weer die slurf, er soort van achterlangs.","And then again that trunk, kind of behind it.",,,B,B,,3.0,16.0,3_1,019,B,False,True,True
767168,767308,140,gesture,gesture,,,019.eaf,,,,,1.0,,13A,,,,1.0,,13A,Met die ketting.,With that chain.,,,,,,,,,,,,,,,,,9,A,,3.0,13.0,3_2,019,A,True,False,True
774110,774630,520,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,08A,,,,1.0,,08A,De twee de twee eh vierkantjes met de gebouwen aan de zijkant eruit.,The two the two eh squares with the buildings on the side out.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
775972,776045,73,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,08A,,,,1.0,,08A,De twee de twee eh vierkantjes met de gebouwen aan de zijkant eruit.,The two the two eh squares with the buildings on the side out.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
776070,777030,960,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,08B,,,,1.0,,08B,De twee de twee eh vierkantjes met de gebouwen aan de zijkant eruit.,The two the two eh squares with the buildings on the side out.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
779599,779739,140,,,,gesture,019.eaf,,,,,,,,,,,,,,Ja even zoeken,Yes a quick search,,,,,,,,,,1.0,,08C,En de neus aan de voorkant.,And the nose at the front.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
791042,792800,1758,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,08A,,,,1.0,,08A,en hij heeft aan de bovenkant heb je een soort van zo'n vierkant tegen elkaar aan.,and he has at the top you kind of have a square like this against each other.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
793965,794325,360,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,08B,,,,1.0,,08B,Waar twee van die gebouwen aan beide kanten ingaan.,Where two of those buildings go in on either side.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
796739,797099,360,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,08D,"En dan twee van die armen, eentje rechts en eentje onderlangs.","And then two of those arms, one on the right and one underneath.",,,I,B,,3.0,8.0,3_3,019,B,False,True,True
797239,798699,1460,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,08E,,,,,,,"En dan twee van die armen, eentje rechts en eentje onderlangs.","And then two of those arms, one on the right and one underneath.",,,I,B,,3.0,8.0,3_3,019,B,False,True,True
800373,801155,782,,,,gesture,019.eaf,,,,,,,,,,,,,,"Ja, ja.","Yes, yes.",,,,,,,,,,1.0,,08C,En aan de voorkant een soort van langwerpig uitsteeksel dat eruit gaat.,And at the front a kind of elongated protrusion that goes out.,,,I,B,,3.0,8.0,3_3,019,B,False,True,True
803119,803399,280,,gesture,,,019.eaf,,,,,,,,,,,1.0,,08A,"Ja, dus eh zo'n vierkant achter, twee van die gebouwen en dan rechts en onder een uitsteeksel en voor een neus.","Yes, so um such a square behind, two of those buildings and then right and below a protrusion and in front a nose.",,,,,,,,,,,,,,,,,I,B,,3.0,8.0,3_3,019,A,True,False,True
803999,804274,275,gesture,gesture,,,019.eaf,,,,,1.0,,08B,,,,1.0,,08B,"Ja, dus eh zo'n vierkant achter, twee van die gebouwen en dan rechts en onder een uitsteeksel en voor een neus.","Yes, so um such a square behind, two of those buildings and then right and below a protrusion and in front a nose.",,,,,,,,,,,,,,,,,I,B,,3.0,8.0,3_3,019,A,True,False,True
818632,819072,440,,,,gesture,019.eaf,,,,,,,,,,,,,,Hè is weer echt even,Hè is again really even,,,,,,,,,,1.0,,05A,"Ja, met die rechthoek.","Yes, with that rectangle.",,,7,A,,3.0,5.0,3_4,019,B,False,True,True
819392,820519,1127,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,05A,"Met dat de staaf bovenop, toch?","With that the rod on top, right?",,,7,A,,3.0,5.0,3_4,019,B,False,True,True
825319,825939,620,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,06D,Eh dit is de piercing.,Um this is the piercing.,,,C,B,,3.0,6.0,3_5,019,B,False,True,True
826761,826901,140,,,,gesture,019.eaf,,,,,,,,,,,,,,"Piercing, piercing.","Piercing, piercing.",,,,,,,,,,1.0,,06A,Met de (voelspriet) het sprietje haar.,With the (feeler sprite) the sprig of hair.,,,C,B,,3.0,6.0,3_5,019,B,False,True,True
837054,837234,180,,gesture,,,019.eaf,,,,,,,,,,,1.0,,11A+11D,Twee eh er bovenuit.,Two eh above.,,,,,,,,,,,,,,,,,14,A,,3.0,11.0,3_6,019,A,True,False,True
837705,838125,420,,gesture,,,019.eaf,,,,,,,,,,,1.0,,11A+11D,Twee eh er bovenuit.,Two eh above.,,,,,,,,,,,,,,,,,14,A,,3.0,11.0,3_6,019,A,True,False,True
838365,838885,520,,gesture,,,019.eaf,,,,,,,,,,,1.0,,11A,,,,,,,,,,,,,,,,,,,14,A,,3.0,11.0,3_6,019,A,True,False,True
839285,840879,1594,,gesture,,,019.eaf,,,,,,,,,,,1.0,,11D,"Eén rechte en één gekke andere uitsteeksel, zeg maar, bovenop.","One straight and one crazy other protrusion, say, on top.",,,,,,,,,,,,,,,,,14,A,,3.0,11.0,3_6,019,A,True,False,True
843379,843579,200,gesture,,,,019.eaf,,,,,1.0,,11C,,,,,,,En dan één zo'n flapje naar links.,And then one such flap to the left.,,,,,,,,,,,,,,,,,14,A,,3.0,11.0,3_6,019,A,True,False,True
852139,852735,596,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,10E+10F,,,,1.0,,10A+10B,"Ehm oh, dit is de staaf met een soort van zonnepaneel","Um oh, this is the rod with some kind of solar panel",,,L,B,,3.0,10.0,3_7,019,B,False,True,True
853387,853567,180,,,undecided,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10D,"Ehm oh, dit is de staaf met een soort van zonnepaneel","Um oh, this is the rod with some kind of solar panel",,,L,B,,3.0,10.0,3_7,019,B,False,True,True
854358,854858,500,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,10D,,,,,,,die eruit komt,coming out,,,L,B,,3.0,10.0,3_7,019,B,False,True,True
863819,864459,640,,gesture,,,019.eaf,,,,,,,,,,,1.0,,01C,,,,,,,,,,,,,,,,,,,3,A,,3.0,1.0,3_8,019,A,True,False,True
882532,883819,1287,gesture,gesture,,,019.eaf,,,,,1.0,,15C,,,,1.0,,15C,"Dit is eh diegene met dat dienblad, een beetje onder.","This is um the one with the tray, a little below.",,,,,,,,,,,,,,,,,6,A,,3.0,15.0,3_10,019,A,True,False,True
884139,885179,1040,,gesture,,,019.eaf,,,,,,,,,,,1.0,,15B,En dan die olifantenneus.,And then that elephant nose.,,,,,,,,,,,,,,,,,6,A,,3.0,15.0,3_10,019,A,True,False,True
886839,887279,440,,gesture,,,019.eaf,,,,,,,,,,,1.0,,15A,"En twee st- sliertjes boven, twee uitsteeksels.","And two st- strings above, two protrusions.",,,,,,,,,,,,,,,,,6,A,,3.0,15.0,3_10,019,A,True,False,True
888779,889141,362,gesture,,,,019.eaf,,,,,1.0,,15D,,,,,,,En links nog een arm.,And another arm on the left.,,,,,,,,,,,,,,,,,6,A,,3.0,15.0,3_10,019,A,True,False,True
902149,902779,630,gesture,gesture,,,019.eaf,,,,,1.0,,07B,,,,1.0,,07B,Ehm dit is dienblad boven,Um this is tray above,,,,,,,,,,,,,,,,,11,A,,3.0,7.0,3_12,019,A,True,False,True
903867,904227,360,,gesture,,,019.eaf,,,,,,,,,,,1.0,,07A,En dat hij uit een bakje dringt.,And that he urges from a bowl.,,,,,,,,,,,,,,,,,11,A,,3.0,7.0,3_12,019,A,True,False,True
909297,910137,840,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,12C,,,,1.0,,12A,Eh dit is die met die drie uitsteeksels.,Um this is the one with the three protrusions.,,,G,B,,3.0,12.0,3_13,019,B,False,True,True
910739,912159,1420,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,12A,Een soort van ook dienblad rechtsvoor.,A kind of also tray in the front right.,,,G,B,,3.0,12.0,3_13,019,B,False,True,True
913872,914312,440,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,12C,,,,,,,Eh en dan (ook) nog zo'n soort van raar vierkant die eruit gaat.,Um and then (also) some kind of weird square going out.,,,G,B,,3.0,12.0,3_13,019,B,False,True,True
918579,919159,580,,,,gesture,019.eaf,,,,,,,,,,,,,,En dan dat eh,And then that eh,,,,,,,,,,1.0,,12B+12C,En met twee andere uitsteeksels.,And with two other protrusions.,,,G,B,,3.0,12.0,3_13,019,B,False,True,True
927546,928386,840,,gesture,,,019.eaf,,,,,,,,,,,1.0,,09D,Ehm dit is eh diegene met zo'n rondje aan de achterkant.,Ehm this is eh the one with such a round on the back.,,,,,,,,,,,,,,,,,13,A,,3.0,9.0,3_14,019,A,True,False,True
931239,931999,760,,gesture,,,019.eaf,,,,,,,,,,1.0,1.0,,09C,En een een neus naar links.,And a nose to the left.,,,,,,,,,,,,,,,,,13,A,,3.0,9.0,3_14,019,A,True,False,True
932893,933233,340,,gesture,,,019.eaf,,,,,,,,,,,1.0,,09A,"En dan één uitsteeksel, zo'n een soort van lepel, wat je zei toen eh.","And then one protrusion, kind of like a spoon, what you said then eh.",,,,,,,,,,,,,,,,,13,A,,3.0,9.0,3_14,019,A,True,False,True
934016,934439,423,,gesture,,,019.eaf,,,,,,,,,,,1.0,,09A,"En dan één uitsteeksel, zo'n een soort van lepel, wat je zei toen eh.","And then one protrusion, kind of like a spoon, what you said then eh.",,,,,,,,,,,,,,,,,13,A,,3.0,9.0,3_14,019,A,True,False,True
936110,937070,960,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,En dan onder...,And then under...,,,,1.0,,09B,,,,1.0,,09B,"Ja, en onderop ook.","Yes, and at the bottom as well.",,,13,A,,3.0,9.0,3_14,019,B,False,True,True
936116,936356,240,gesture,,,,019.eaf,,,,,1.0,,09B,,,,,,,En dan onder...,And then under...,,,,1.0,,09B,,,,1.0,,09B,"Ja, en onderop ook.","Yes, and at the bottom as well.",,,13,A,,3.0,9.0,3_14,019,A,True,True,True
943261,943661,400,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,14C,,,,,,,"Emh ja, dit is ja die ene weer met die staaf aan de voorkant.","Emh yes, this is yes the one again with that rod on the front.",,,F,B,,3.0,14.0,3_15,019,B,False,True,True
943345,943725,380,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,14C,,,,1.0,,14C,"Emh ja, dit is ja die ene weer met die staaf aan de voorkant.","Emh yes, this is yes the one again with that rod on the front.",,,F,B,,3.0,14.0,3_15,019,B,False,True,True
944980,946279,1299,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,14B,,,,1.0,,14D,"En een soort van twee armen, allebei de zijkanten.","And sort of two arms, both sides.",,,F,B,,3.0,14.0,3_15,019,B,False,True,True
947036,947627,591,,,,gesture,019.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,14A,En een cirkel die er bovenuit komt.,And a circle rising above it.,,,F,B,,3.0,14.0,3_15,019,B,False,True,True
947557,947917,360,,,gesture,,019.eaf,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,14A,En een cirkel die er bovenuit komt.,And a circle rising above it.,,,F,B,,3.0,14.0,3_15,019,B,False,True,True
958804,959384,580,,,,gesture,019.eaf,,,,,,,,,,,,,,(nog) doe eens.,(yet) do once.,,,,1.0,,14C,,,,1.0,,14C,Zo'n lange rechthoekige staaf aan de voorkant.,One of those long rectangular bars at the front.,,,F,B,,3.0,14.0,3_15,019,B,False,True,True
958804,960423,1619,,,gesture,,019.eaf,,,,,,,,,,,,,,(nog) doe eens.,(yet) do once.,,,,1.0,,14C,,,,1.0,,14C,Zo'n lange rechthoekige staaf aan de voorkant.,One of those long rectangular bars at the front.,,,F,B,,3.0,14.0,3_15,019,B,False,True,True
963689,964259,570,,,gesture,gesture,019.eaf,,,,,,,,,,,,,,,,,,,1.0,,14B,,,,1.0,,14D,En aan links en rechts komt er een soort van twee armen uit.,"And on the left and on the right, kind of two arms come out.",,,F,B,,3.0,14.0,3_15,019,B,False,True,True
