pair,round,trial,director,target,accuracy,A_speech,B_speech,A_speech_eng,B_speech_eng,A_LH_gesture_referent,A_RH_gesture_referent,B_LH_gesture_referent,B_RH_gesture_referent,A_gesture_referent,A_gesture_referent2,B_gesture_referent,B_gesture_referent2,begin_time,end_time,duration,iconic
024,2.0,2_14,A,5.0,,En een driehoek die doorgetrokken is aan de rechterkant.,,And a triangle extended on the right side.,,,05C,,,05C,,,,767840,768120,280,True
024,2.0,2_14,A,5.0,,En een driehoek die doorgetrokken is aan de rechterkant.,,And a triangle extended on the right side.,,,05C,,,05C,,,,768866,769506,640,True
024,2.0,2_14,A,5.0,,Met een cilinder die naar boven wijst erop.,,With a cylinder pointing upward on it.,,,05B,,,05B,,,,769760,770320,560,True
024,2.0,2_14,A,5.0,,,"dat is met de balk erbovenop, hè.",,"That's with the bar on top, lol.",,,,05A,,,05A,,773528,773742,214,True
024,2.0,2_15,B,6.0,,,,,,,,,06B-REP,,,06B,,783727,783867,140,True
024,2.0,2_15,B,6.0,,,en dan met die balk er doorheen en dan,,and then with that beam through it and then,,,,06D,,,06D,,786850,787107,257,True
024,2.0,2_15,B,6.0,,,en dan met die balk er doorheen en dan,,and then with that beam through it and then,,,,06C,,,06C,,787240,787840,600,True
024,2.0,2_15,B,6.0,,,"Een c- nog een cirkel, zeg maar.",,"A c- another circle, so to speak.",,,,06C,,,06C,,790318,790538,220,True
024,2.0,2_16,A,3.0,,Het heeft een steeltje die zo draait.,,It has a stalk that turns this way.,,,03C,,,03C,,,,799080,800071,991,True
024,2.0,2_16,A,3.0,,En aan de rechterkant een soort vierkant.,,And on the right side a kind of square.,,,03B,,,03B,,,,803418,803578,160,True
024,3.0,3_2,A,14.0,,Dit zie je een een bol op zijn hoofd heeft op de basis.,,This you see one has a sphere on its head at the base.,,,14A,,,14A,,,,823831,824391,560,True
024,3.0,3_2,A,14.0,,Voor is er een rechthoek die naar beneden gaat.,,In front there is a rectangle going down.,,,14C,,,14C,,,,827688,828128,440,True
024,3.0,3_2,A,14.0,,"Ja, met die handen aan de zijkant.",,"Yes, with those hands on the side.",,14D,14D,,,14D,,,,830960,831360,400,True
024,3.0,3_4,A,12.0,,Dit -s die die met dat Pac-Man figuur.,,This -s the one with that Pac-Man figure.,,12B,,,,12B,,,,839006,839506,500,True
024,3.0,3_4,A,12.0,,Met dat vierkant die naar boven groter wordt.,,With that square getting bigger towards the top.,,12C,,,,12C,,,,841840,842720,880,True
024,3.0,3_6,A,2.0,,Dit is die met dat tentje boven,,This is the one with the little tent above,,02A,02A,,,02A,,,,854692,855100,408,True
024,3.0,3_6,A,2.0,,En een wijnglas aan de linkerkant.,,And a wine glass on the left.,,02D,,,,02D,,,,859563,859643,80,True
024,3.0,3_7,B,15.0,,,Maar hij heeft dus twee kleine cilinders op de bovenkant,,But so it has two small cylinders on the top,,,15A,15A,,,15A,,866994,867474,480,True
024,3.0,3_7,B,15.0,,,Maar hij heeft dus twee kleine cilinders op de bovenkant,,But so it has two small cylinders on the top,,,15D,,,,15D,,868640,869160,520,True
024,3.0,3_7,B,15.0,,,,,,,,15C,15C,,,15C,,869800,870521,721,True
024,3.0,3_7,B,15.0,,,en dan zo'n vierkant en een...,,and then such a square and a...,,,,15B,,,15B,,870578,870798,220,True
024,3.0,3_9,B,1.0,,,"met, zeg maar, een paddenstoel op de bovenkant",,"with, say, a mushroom on top",,,,01A,,,01A,,885200,885557,357,True
024,3.0,3_10,A,10.0,,Dit was met die zoutpotten.,,This was with those salt pots.,,10E,10A,,,10A,10E,,,891680,892007,327,True
024,3.0,3_11,B,11.0,,,betekent dat gewoon dat hij een ronde neus heeft.,,just means he has a round nose.,,,,11B,,,11B,,902353,902473,120,True
024,3.0,3_11,B,11.0,,,Maar deze had dan een kegel op zijn hoofd,,But then this one had a cone on its head,,,11D,,,,11D,,904635,904702,67,True
024,3.0,3_11,B,11.0,,,en een plaat...,,and a record...,,,,11A,,,11A,,906026,906346,320,True
024,3.0,3_11,B,11.0,,,,,,,,,11A,,,11A,,907895,908035,140,True
024,3.0,3_11,B,11.0,,,"Of ja, een balkje en dan die V.",,"Or yes, a bar and then that V.",,,11C,,,,11C,,908737,908897,160,True
024,3.0,3_12,A,6.0,,"Ja, dit was die met die met die bolle neus.",,"Yes, this was the one with the bulbous nose.",,,06B,,,06B,,,,914677,914977,300,True
024,3.0,3_12,A,6.0,,Met die soort piercing er doorheen.,,With that kind of piercing through it.,,,06D,,,06D,,,,915709,916249,540,True
024,3.0,3_12,A,6.0,,Met die soort piercing er doorheen.,,With that kind of piercing through it.,,,06C,,,06C,,,,917087,917514,427,True
024,3.0,3_12,A,6.0,,En dat steeltje boven.,,And that stalk above.,,06A,,,,06A,,,,919640,920160,520,True
024,3.0,3_13,B,5.0,,,"balk erop en een,",,"beam on it and one,",,,,05A,,,05A,,925150,925430,280,True
024,3.0,3_13,B,5.0,,,"zeg maar, een soort driehoek dat eruit steekt",,"say, a kind of triangle that sticks out",,,,05C,,,05C,,927482,927682,200,True
024,3.0,3_13,B,5.0,,,"zeg maar, een soort driehoek dat eruit steekt",,"say, a kind of triangle that sticks out",,,,05B,,,05B,,928114,928720,606,True
024,3.0,3_13,B,5.0,,,en aan de zijkanten nog twee,,and on the sides two more,,,05E,05D,,,05D,05E,929457,929592,135,True
024,3.0,3_13,B,5.0,,,en aan de zijkanten nog twee,,and on the sides two more,,,05E,05D,,,05D,05E,929840,930100,260,True
024,3.0,3_13,B,5.0,,,,,,,,05E,05D,,,05D,05E,930640,931240,600,True
024,3.0,3_13,B,5.0,,,,,,,,05E,05D,,,05D,05E,931648,931888,240,True
024,3.0,3_13,B,5.0,,,Be-bekendste is gewoon dat hij een langwerpig...,,Best known is simply that he has an elongated...,,,05A,,,,05A,,938203,938583,380,True
024,3.0,3_13,B,5.0,,,,,,,,05A,,,,05A,,939476,939900,424,True
024,3.0,3_13,B,5.0,,,Of een langwerpige balk op ze- op de bovenkant heeft.,,Or has an elongated beam on them-on top.,,,05A,,,,05A,,942423,942843,420,True
024,3.0,3_13,B,5.0,,,Of een langwerpige balk op ze- op de bovenkant heeft.,,Or has an elongated beam on them-on top.,,,05A,,,,05A,,942847,943107,260,True
024,3.0,3_13,B,5.0,,,Of een langwerpige balk op ze- op de bovenkant heeft.,,Or has an elongated beam on them-on top.,,,05A,05A,,,05A,,943531,943714,183,True
024,3.0,3_13,B,5.0,,,,,,,,05E,05D,,,05D,05E,944743,945043,300,True
024,3.0,3_13,B,5.0,,,,,,,,05E,05D,,,05D,05E,944743,945124,381,True
024,3.0,3_13,B,5.0,,Met dat kapje aan de linkerkant.,,With that cap on the left side.,,05E,,,,05E,,,,956360,956960,600,True
024,3.0,3_14,A,8.0,,Deze heeft twee ruitjes boven.,,This one has two checks on top.,,08A,08A,,,08A,,,,964240,964640,400,True
024,3.0,3_14,A,8.0,,Met soort verrekijkers of gebouwen aan de...,,With kind of binoculars or buildings at the...,,08B,08B,,,08B,,,,966287,966507,220,True
024,3.0,3_14,A,8.0,,Met soort verrekijkers of gebouwen aan de...,,With kind of binoculars or buildings at the...,,08B,08B,,,08B,,,,967040,967480,440,True
024,3.0,3_15,B,13.0,,,"Deze heeft weer die drie, ja...",,"This one again has those three, yes....",,,13A,13A,,,13A,,974239,974434,195,True
024,3.0,3_15,B,13.0,,,,,,,,13A,,,,13A,,975282,976866,1584,True
024,3.0,3_15,B,13.0,,,"C- Ik noem het cirkeltjes,",,"C- I call it circles,",,,13A,13A,,,13A,,975842,976866,1024,True
024,3.0,3_15,B,13.0,,,"maar aan de zijkant, bij de zijkant",,"but on the side, by the side",,,13A,,,,13A,,977386,977826,440,True
024,3.0,3_15,B,13.0,,,"maar aan de zijkant, bij de zijkant",,"but on the side, by the side",,,13A,13A,,,13A,,977646,977826,180,True
024,3.0,3_15,B,13.0,,,en dan zo'n cirkel met een soort neusje eraan.,,And then one of those circles with a kind of nose on it.,,,,13B,,,13B,,978632,978852,220,True
024,3.0,3_15,B,13.0,,,Dan op de voorkant,,Then on the front,,,,13B,,,13B,,982300,982540,240,True
024,3.0,3_15,B,13.0,,,en een plateau aan de onderkant.,,and a platform at the bottom.,,,,13D,,,13D,,983114,983735,621,True
024,3.0,3_15,B,13.0,,,Maar vooral bekend gewoon aan die drie...,,But mostly known just to those three....,,,13A,13A,,,13A,,987440,988440,1000,True
024,3.0,3_16,A,16.0,,Waar het bovenste deel...,,Where the upper part...,,,16A,,,16A,,,,994520,994920,400,True
024,3.0,3_16,A,16.0,,Ovaal vorm.,,Oval shape.,,,16A,,,16A,,,,996880,997200,320,True
024,3.0,3_16,A,16.0,,,,,,,16C,,,16C,,,,999891,1000011,120,True
024,3.0,3_16,A,16.0,,Het heeft een soort gebouw die naar rechts gaat.,,It has some kind of building going to the right.,,,16B,,,16B,,,,1001920,1002440,520,True
024,3.0,3_16,A,16.0,,En een buigende cilinder.,"Ja, dat is",And a bending cylinder.,"Yes, that is",,16D,,,16D,,,,1003592,1004078,486,True
024,4.0,4_2,A,13.0,,Dingen aan het bei- aan beide kanten.,,Things to the bei- on both sides.,,,13A,,,13A,,,,1016760,1017520,760,True
024,4.0,4_2,A,13.0,,Met een cili- een cirkel ervoor.,,With a cili- a circle in front of it.,,13B,,,,13B,,,,1020280,1020800,520,True
024,4.0,4_2,A,13.0,,Met die ruitjes aan de linker en rechterkant.,,With those checks on the left and right sides.,,13A,,,,13A,,,,1028857,1029077,220,True
024,4.0,4_2,A,13.0,,,"Oh, weer diezelfde met die drie en dan...",,"Oh, the same again with those three and then....",,,,13A,,,13A,,1032127,1032367,240,True
024,4.0,4_2,A,13.0,,,"Oh, weer diezelfde met die drie en dan...",,"Oh, the same again with those three and then....",,,13A,,,,13A,,1032387,1032647,260,True
024,4.0,4_4,A,7.0,,Dit is dat kinder tafeltje.,,This is that children's table.,,07C,07C,,,07C,,,,1044240,1044560,320,True
024,4.0,4_6,A,15.0,,Dit is die met die L-vorm aan de linkerkant.,,This is the one with the L-shape on the left.,,,15D,,,15D,,,,1056919,1057192,273,True
024,4.0,4_6,A,15.0,,Met die vlakte...,Ja.,With that plain...,Yes.,,15C,,,15C,,,,1060592,1060957,365,True
024,4.0,4_8,A,11.0,,Dit is die met die kegel die boven naar links gaat.,,This is the one with the cone going upstairs to the left.,,,11D,,,11D,,,,1070647,1071259,612,True
024,4.0,4_8,A,11.0,,En een balk.,,And a beam.,,,11A,,,11A,,,,1074560,1075492,932,True
024,4.0,4_8,A,11.0,,,,,,,11B,,,11B,,,,1078840,1079440,600,True
024,4.0,4_9,B,16.0,,,een soort kegel aan de bovenkant en aan de zijkant,,a kind of cone at the top and on the side,,,,16A,,,16A,,1086010,1086190,180,True
024,4.0,4_9,B,16.0,,,een soort kegel aan de bovenkant en aan de zijkant,,a kind of cone at the top and on the side,,,16C,,,,16C,,1086395,1086715,320,True
024,4.0,4_9,B,16.0,,,en dan ook nog een zo'n torentje of verrekijker,,and then also one of those turrets or binoculars,,,,16B,,,16B,,1088889,1089139,250,True
024,4.0,4_9,B,16.0,,,en dan nog een aan de zijkant.,,And then another on the side.,,,,16D,,,16D,,1090564,1091464,900,True
024,4.0,4_10,A,3.0,,Dit is die tulp.,,This is that tulip.,,03C,,,,03C,,,,1095960,1096560,600,True
024,4.0,4_11,B,14.0,,,met de bal er bovenop.,,with the ball on top.,,,,14A,,,14A,,1104721,1104981,260,True
024,4.0,4_11,B,14.0,,,met de bal er bovenop.,,with the ball on top.,,,14A,14A,,,14A,,1104805,1104981,176,True
024,4.0,4_12,A,1.0,,Met die twee verrekijkers naar links.,,With those two binoculars to the left.,,01C,01C,,,01C,,,,1111560,1111920,360,True
024,4.0,4_12,A,1.0,,Een soort paddenstoel naar boven.,,Sort of mushroomed upward.,,,01A,,,01A,,,,1113960,1114272,312,True
024,4.0,4_12,A,1.0,,En een vierkant.,,And a square.,,,01B,,,01B,,,,1114980,1115271,291,True
024,4.0,4_13,B,8.0,,,Dit is die met die twee ruiten,,This is the one with the two panes,,,08A,08A,,,08A,,1120777,1121158,381,True
024,4.0,4_13,B,8.0,,,Dit is die met die twee ruiten,,This is the one with the two panes,,,08B,08B,,,08B,,1121260,1121560,300,True
024,4.0,4_14,A,9.0,,,,,,,09C,,,09C,,,,1131120,1131320,200,True
024,4.0,4_16,A,5.0,,Dit is die met dat kapje aan de linkerkant.,,This is the one with that cap on the left.,,05E,,,,05E,,,,1157760,1158240,480,True
024,4.0,4_16,A,5.0,,Een V.,,A V.,,,05C,,,05C,,,,1160971,1161591,620,True
024,4.0,4_16,A,5.0,,,,,,,05C,,,05C,,,,1164280,1164520,240,True
024,4.0,4_16,A,5.0,,Met een cilinder naar boven.,,With a cylinder to the top.,,,05B,,,05B,,,,1166128,1166680,552,True
024,5.0,5_1,B,11.0,,,en dan een kegel erop,,and then a cone on top,,,11D,,,,11D,,1173482,1173642,160,True
024,5.0,5_1,B,11.0,,,,,,,,,11A,,,11A,,1174245,1174385,140,True
024,5.0,5_1,B,11.0,,,en dan aan de zijkant een V-tje.,,And then on the side a V-tie.,,,11C,,,,11C,,1175993,1176273,280,True
024,5.0,5_4,A,16.0,,Dit is die met twee kegels.,,This is the one with two cones.,,,16A,,,16A,,,,1195913,1196778,865,True
024,5.0,5_4,A,16.0,,,,,,,16A,,,16A,,,,1197257,1197492,235,True
024,5.0,5_4,A,16.0,,E n naar boven.,,E n up.,,,16C,,,16C,,,,1197712,1197992,280,True
024,5.0,5_4,A,16.0,,En dat gebouw naar rechts.,,And that building to the right.,,,16B,,,16B,,,,1199812,1200087,275,True
024,5.0,5_5,B,13.0,,,,,,,,,13B,,,13B,,1208804,1209204,400,True
024,5.0,5_6,A,10.0,,Dit is zout en peper.,,This is salt and pepper.,,,10A,,,10A,,,,1214700,1214887,187,True
024,5.0,5_6,A,10.0,,Dit is zout en peper.,,This is salt and pepper.,,,10E,,,10E,,,,1214892,1215112,220,True
024,5.0,5_6,A,10.0,,Met die zon (erop).,,With that sun (on it).,,,10D,,,10D,,,,1215622,1215882,260,True
024,5.0,5_7,B,15.0,,,"Ja, die ik op een olifant vind lijken",,"Yes, which I think looks like an elephant",,,15D,,,,15D,,1224528,1224888,360,True
024,5.0,5_8,A,8.0,,Met die ruitjes.,,With those checks.,,,08A,,,08A,,,,1233480,1233840,360,True
024,5.0,5_10,A,6.0,,Met die bal met een...,,With that ball with a...,,,06B,,,06B,,,,1248947,1249287,340,True
024,5.0,5_10,A,6.0,,,,,,,06D,,,06D,,,,1250680,1251000,320,True
024,5.0,5_10,A,6.0,,Die cirkel aan het eind.,,That circle at the end.,,,06C,,,06C,,,,1254240,1254440,200,True
024,5.0,5_11,B,5.0,,,"Met die balk bovenop,",,"With that bar on top,",,,05A,05A,,,05A,,1260900,1261250,350,True
024,5.0,5_11,B,5.0,,,"die twee ja, wat waren het nou, dakjes",,"those two yes, what were they, roofs",,,05E,05D,,,05D,05E,1262475,1262675,200,True
024,5.0,5_11,B,5.0,,,"die twee ja, wat waren het nou, dakjes",,"those two yes, what were they, roofs",,,,05D,,,05D,,1263107,1263267,160,True
024,5.0,5_11,B,5.0,,,en dan zeg maar die V met een...,,And then say that V with a....,,,,05C,,,05C,,1264608,1265268,660,True
024,5.0,5_12,A,2.0,,Dit is die met die tent boven.,,This is the one with the tent above.,,,02A,,,02A,,,,1278000,1278360,360,True
024,5.0,5_12,A,2.0,,,,,,,02B,,,02B,,,,1278640,1279000,360,True
024,5.0,5_14,A,14.0,,Met die balk naar beneden.,,With that bar down.,,,14C,,,14C,,,,1296080,1296460,380,True
024,5.0,5_14,A,14.0,,En die armen.,"Ja, dat...",And those arms.,"Yes, that...",14D,14B,,,14B,14D,,,1298120,1298400,280,True
024,5.0,5_16,A,12.0,,"O, dat is die...",,"Oh, that's the one...",,12B,,,,12B,,,,1307880,1308440,560,True
024,6.0,6_2,A,1.0,,Dit is die met die verrekijkers naar links.,,This is the one with the binoculars to the left.,,01C,,,,01C,,,,1323674,1323834,160,True
024,6.0,6_2,A,1.0,,En die paddenstoel.,,And that mushroom.,,01A,,,,01A,,,,1324560,1325080,520,True
024,6.0,6_4,A,11.0,,Dit is die met die bowlingkegel naar links boven.,,This is the one with the bowling cone to the upper left.,,11D,,,,11D,,,,1335120,1335920,800,True
024,6.0,6_4,A,11.0,,En die V naar links.,,And that V to the left.,,11C,,,,11C,,,,1337971,1338189,218,True
024,6.0,6_4,A,11.0,,Dat bolletje.,,That bullet.,,,11B,,,11B,,,,1340520,1341040,520,True
024,6.0,6_4,A,11.0,,En een balk naar boven.,,And a bar to the top.,,,11A,,,11A,,,,1347280,1347840,560,True
024,6.0,6_5,B,16.0,,,"kegel boven, kegel zijkant.",,"cone top, cone side.",,,,16A,,,16A,,1361011,1361431,420,True
024,6.0,6_5,B,16.0,,,"kegel boven, kegel zijkant.",,"cone top, cone side.",,,,16C,,,16C,,1362404,1362684,280,True
024,6.0,6_5,B,16.0,,,En dan zo'n torentje of verrekijker aan de zijkant.,,And then one of those turrets or binoculars on the side.,,,,16B,,,16B,,1363387,1363627,240,True
024,6.0,6_5,B,16.0,,,En nog één ding aan de achterkant.,,And one more thing on the back end.,,,,16D,,,16D,,1365720,1365920,200,True
024,6.0,6_6,A,7.0,,Dit is die met dat kindertafeltje.,,This is the one with that children's table.,,07C,07C,,,07C,,,,1371720,1372080,360,True
024,6.0,6_8,A,5.0,,Dit is die met dat kapje links.,,This is the one with that cap on the left.,,05E,,,,05E,,,,1384280,1384880,600,True
024,6.0,6_8,A,5.0,,En ook   n rechts die je niet zo goed kan zien.,,And also n right that you can't see as well.,,,05D,,,05D,,,,1386280,1386600,320,True
024,6.0,6_8,A,5.0,,,,,,,05C,,,05C,,,,1387720,1388120,400,True
024,6.0,6_8,A,5.0,,En een V met een cilinder die naar boven gaat.,,And a V with a cylinder going upward.,,,05C,,,05C,,,,1388320,1389080,760,True
024,6.0,6_8,A,5.0,,En een V met een cilinder die naar boven gaat.,,And a V with a cylinder going upward.,,,05B,,,05B,,,,1389920,1390600,680,True
024,6.0,6_10,A,3.0,,,,,,03C,,,,03C,,,,1400847,1401127,280,True
024,6.0,6_14,A,13.0,,Dit is met drie ruitjes aan beide kanten.,,This is with three checks on each side.,,13A,,,,13A,,,,1425075,1425295,220,True
024,6.0,6_14,A,13.0,,En die cirkel voor...,,And that circle for...,,,13B,,,13B,,,,1426520,1427000,480,True
024,6.0,6_15,B,10.0,,,peper en zout.,,salt and pepper.,,,,10A,,,10A,,1433950,1434110,160,True
024,6.0,6_16,A,15.0,,Dit is die jij op een olifant vond lijken met die L aan de linkerkant.,,This is the one you thought looked like an elephant with that L on the left.,,15D,,,,15D,,,,1446400,1446760,360,True
025,1.0,1_1,B,15.0,,,Het heeft een soort van rokje om.,,It has a kind of skirt on it.,,,15C,15C,,,15C,,23600,24920,1320,True
025,1.0,1_1,B,15.0,,,En het heeft een beetje twee van die ogen zoals ehm een krab heeft.,,And it kind of has two of those eyes like ehm a crab has.,,,15A,15A,,,15A,,26040,26610,570,True
025,1.0,1_1,B,15.0,,,En het heeft één arm,,And it has one arm,,,15D,,,,15D,,33640,34280,640,True
025,1.0,1_1,B,15.0,,,En het heeft één arm,,And it has one arm,,,15D,,,,15D,,34400,35173,773,True
025,1.0,1_1,B,15.0,,,En het heeft een soort van super lange neus.,,And it has kind of a super long nose.,,,,15B,,,15B,,38140,38680,540,True
025,1.0,1_1,B,15.0,,Hij heeft echt precies in het midden zo twee van die kleine vierkantjes of ja rechthoekjes erbovenop.,,He really has right in the middle like that two of those little squares or yes rectangles on top.,,15A,15A,,,15A,,,,51760,52600,840,True
025,1.0,1_1,B,15.0,,Hij heeft echt precies in het midden zo twee van die kleine vierkantjes of ja rechthoekjes erbovenop.,,He really has right in the middle like that two of those little squares or yes rectangles on top.,,15A,15A,,,15A,,,,53561,54112,551,True
025,1.0,1_1,B,15.0,,Hij heeft echt precies in het midden zo twee van die kleine vierkantjes of ja rechthoekjes erbovenop.,,He really has right in the middle like that two of those little squares or yes rectangles on top.,,15A,15A,,,15A,,,,54217,55070,853,True
025,1.0,1_1,B,15.0,,Hij heeft echt precies in het midden zo twee van die kleine vierkantjes of ja rechthoekjes erbovenop.,,He really has right in the middle like that two of those little squares or yes rectangles on top.,,15A,15A,,,15A,,,,55130,56206,1076,True
025,1.0,1_1,B,15.0,,,"Ja, boven op zijn hoofd, zeg maar.",,"Yes, on top of his head, so to speak.",,,15A,15A,,,15A,,59184,59464,280,True
025,1.0,1_1,B,15.0,,"Ja en zijn nuis- zijn neus is een soort van slang, zeg maar.",,"Yes and his nuis-his nose is kind of a snake, so to speak.",,,15B-REP,,,15B,,,,60246,60626,380,True
025,1.0,1_2,A,6.0,,waarbij er een ontstopper door de neus heen zit.,,In which there is a plunger through the nose.,,06B,06C+06D,,,06C+06D,06B,,,80334,81480,1146,True
025,1.0,1_2,A,6.0,,waarbij er een ontstopper door de neus heen zit.,,In which there is a plunger through the nose.,,06B,06C+06D,,,06C+06D,06B,,,81745,81985,240,True
025,1.0,1_2,A,6.0,,,"Oké, en het heeft een soort van één plukje bovenop zijn hoofd.",,"Okay, and it has sort of one tuft on top of its head.",,,,06A,,,06A,,85340,85580,240,True
025,1.0,1_2,A,6.0,,,"Oké, ja, en dan zit er een soort van ronde schijf op die op die stopper, zeg maar.",,"Okay, yes, and then there's kind of a round disk on that that's on that stopper, so to speak.",,,,06C,,,06C,,88120,88840,720,True
