Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_RH_gesture_lexaff,B_RH_gesture_deixis,B_RH_gesture_beat,A_LH_gesture_comments,B_speech_eng,B_LH_gesture_pragmaticality,correct_answer,accuracy,trial,A_RH_gesture_pragmaticality,B_LH_gesture_lexaff,A_speech,screens,A_RH_gesture_iconicity,A_speech_eng,A_RH_gesture_comments,given_answer,A_LH_gesture_beat,comments,A_LH_gesture_iconicity,B_LH_gesture_beat,director,A_RH_gesture_beat,A_LH_gesture_referent,A_RH_gesture_deixis,B_speech,B_RH_gesture_iconicity,A_RH_gesture_referent,A_LH_gesture_deixis,target,B_RH_gesture_lexaff,round,B_LH_gesture_comments,B_RH_gesture_comments,B_RH_gesture_referent,B_LH_gesture_iconicity,B_LH_gesture_deixis,A_LH_gesture_pragmaticality,A_LH_gesture_lexaff,B_LH_gesture_referent,B_RH_gesture_pragmaticality,pair,gesturer,iconic_a,iconic_b,iconic
656313,656833,520,,,,gesture,019.eaf,,,,,,"Yes, the one that has those three protrusions.",,7,,2_12,,,,,,,,,,,,,A,,,,"Ja, die die die drie uitsteeksels.",1.0,,,12.0,,2.0,,,12A,1.0,,,,12C,,019,B,False,True,True
663399,663554,155,,,gesture,gesture,019.eaf,,,,1.0,,"Um this is also that that head that hangs in some kind of tray, but more at the top.",,C,,2_13,,,,,,,,,,,,1.0,B,,,,"Ehm dit is ook dat die kop die in een soort van bakje hangt, maar dan meer aan de bovenkant.",1.0,,,7.0,,2.0,,,07B-REP,1.0,,,,07B-REP,,019,B,False,True,True
664180,664580,400,,,gesture,gesture,019.eaf,,,,1.0,,"Um this is also that that head that hangs in some kind of tray, but more at the top.",,C,,2_13,,,,,,,,,,,,1.0,B,,,,"Ehm dit is ook dat die kop die in een soort van bakje hangt, maar dan meer aan de bovenkant.",1.0,,,7.0,,2.0,,,07B-rep,1.0,,,,07B-rep,,019,B,False,True,True
665245,665425,180,,,gesture,gesture,019.eaf,,,,1.0,,"Um this is also that that head that hangs in some kind of tray, but more at the top.",,C,,2_13,,,,,,,,,,,,1.0,B,,,,"Ehm dit is ook dat die kop die in een soort van bakje hangt, maar dan meer aan de bovenkant.",1.0,,,7.0,,2.0,,,07B-rep,1.0,,,,07B-rep,,019,B,False,True,True
666077,667097,1020,,,,gesture,019.eaf,,,,,,With a square on the right side.,,C,,2_13,,,,,,,,,,,,,B,,,,Met een vierkantje rechts aan de zijkant.,1.0,,,7.0,,2.0,,,07A,,,,,,,019,B,False,True,True
668924,669184,260,,,gesture,,019.eaf,,,,,,And another kind of...,,C,,2_13,,,Kop in een bakje.,,,Cup in a container.,,,,,,,B,,,,En nog een soort van...,,,,7.0,,2.0,,,,1.0,,,,07D,,019,B,False,True,True
670779,671239,460,,,,gesture,019.eaf,,,,,,"Yeah, like, you know, with that elephant trunk.",,C,,2_13,,,,,,,,,,,,,B,,,,"Ja, net zoals, weet je wel, met die olifantenslurf.",1.0,,,7.0,,2.0,,,15C,,,,,,,019,B,False,True,True
673086,673558,472,,,gesture,gesture,019.eaf,,,,,,The one hanging in something and then with that square on the right.,,C,,2_13,,,,,,,,,,,,,B,,,,Die ergens in hangt en dan met dat vierkantje rechts.,1.0,,,7.0,,2.0,,,15C,1.0,,,,15C,,019,B,False,True,True
674269,674983,714,,,,gesture,019.eaf,,,1.0,,,The one hanging in something and then with that square on the right.,,C,,2_13,,,,,,,,,,,,,B,,,,Die ergens in hangt en dan met dat vierkantje rechts.,1.0,,,7.0,,2.0,,,07A,,,,,,,019,B,False,True,True
676923,677252,329,,,gesture,,019.eaf,,,,,,And then kind of a little trunk on the back left.,,C,,2_13,,,,,,,,,,,,,B,,,,En dan nog een soort van klein slurfje aan de achterkant links.,,,,7.0,,2.0,,,,1.0,,,,07D-REP,,019,B,False,True,True
677709,678089,380,,,gesture,,019.eaf,,,,,,And then kind of a little trunk on the back left.,,C,,2_13,,,,,,,,,,,,,B,,,,En dan nog een soort van klein slurfje aan de achterkant links.,,,,7.0,,2.0,,,,1.0,,,,07D-rep,,019,B,False,True,True
678344,678524,180,,,gesture,,019.eaf,,,,,,And then kind of a little trunk on the back left.,,C,,2_13,,,,,,,,,,,,,B,,,,En dan nog een soort van klein slurfje aan de achterkant links.,,,,7.0,,2.0,,,,1.0,,,,07D,,019,B,False,True,True
689139,690840,1701,,,gesture,gesture,019.eaf,,,,,,"You know, the one we just had, the one that the mug is like hanging in a kind of container with that elephant trunk, and those two sprites in the front.",,C,,2_13,,,,,,,,,,,,,B,,,,"Weet je wel, die we net hadden, de de de de dat dat de mok zeg maar in een soort van bakje hangt met die olifanten slurf, en die twee sprietjes vooraan.",1.0,,,7.0,,2.0,,,main,1.0,,,,main,,019,B,False,True,True
691164,691664,500,,,,gesture,019.eaf,,,,,,"You know, the one we just had, the one that the mug is like hanging in a kind of container with that elephant trunk, and those two sprites in the front.",,C,,2_13,,,,,,,,,,,,,B,,,,"Weet je wel, die we net hadden, de de de de dat dat de mok zeg maar in een soort van bakje hangt met die olifanten slurf, en die twee sprietjes vooraan.",1.0,,,7.0,,2.0,,,15B,,,,,,,019,B,False,True,True
692322,693405,1083,,,gesture,gesture,019.eaf,,,,,,"You know, the one we just had, the one that the mug is like hanging in a kind of container with that elephant trunk, and those two sprites in the front.",,C,,2_13,,,,,,,,,,,,,B,,,,"Weet je wel, die we net hadden, de de de de dat dat de mok zeg maar in een soort van bakje hangt met die olifanten slurf, en die twee sprietjes vooraan.",1.0,,,7.0,,2.0,,,15A,1.0,,,,15A,,019,B,False,True,True
695504,695884,380,,,gesture,gesture,019.eaf,,,,,,"And then the other one, where the- where that mug hangs in further.",,C,,2_13,,,,,,,,,,,,,B,,,,"En dan die andere, waar de- waar die mok er verder in hangt.",1.0,,,7.0,,2.0,,,07B,1.0,,,,07B,,019,B,False,True,True
700909,701809,900,gesture,gesture,,,019.eaf,,,,,,"Yes, yes, yes, yes, yes, yes.",,C,,2_13,,,En dan het dienblad met twee staafjes.,,1.0,And then the tray with two rods.,,,,,1.0,,B,,07C,,"Ja, ja, ja, ja, ja.",,07C,,7.0,,2.0,,,,,,,,,,019,A,True,False,True
714177,714697,520,,,gesture,,019.eaf,,,,,,"Yes, and another one of those on the left side.",,3,,2_14,,,,,,,,,,,,,A,,,,"Ja, en nog één zo'n ding links aan de zijkant.",,,,2.0,,2.0,,,,1.0,1.0,,,02D,,019,B,False,True,True
723522,724062,540,,,gesture,,019.eaf,,,,,,Has a nose on the front and two um sprites.,,N,,2_15,,,,,,,,,,,,,B,,,,Heeft een neus aan de voorkant en twee eh sprieten.,,,,11.0,,2.0,,,,1.0,,,,11B,,019,B,False,True,True
725976,726236,260,,,gesture,gesture,019.eaf,,,,,,Has a nose on the front and two um sprites.,,N,,2_15,,,,,,,,,,,,,B,,,,Heeft een neus aan de voorkant en twee eh sprieten.,1.0,,,11.0,,2.0,,,11A,1.0,,,,11D,,019,B,False,True,True
727126,727886,760,,,,gesture,019.eaf,,,,,,"One is really a rectangle, but the other is shaped differently.",,N,,2_15,,,,,,,,,,,,,B,,,,"De eentje is echt een rechthoek, maar de andere is anders gevormd.",1.0,,,11.0,,2.0,,,11A,,,,,,,019,B,False,True,True
728026,729206,1180,,,gesture,,019.eaf,,,,,,"One is really a rectangle, but the other is shaped differently.",1.0,N,,2_15,,,,,,,,,,,,,B,,,,"De eentje is echt een rechthoek, maar de andere is anders gevormd.",,,,11.0,,2.0,,,,1.0,,,,11D,,019,B,False,True,True
728506,729206,700,,,,gesture,019.eaf,,,,,,"One is really a rectangle, but the other is shaped differently.",1.0,N,,2_15,,,,,,,,,,,,,B,,,,"De eentje is echt een rechthoek, maar de andere is anders gevormd.",,,,11.0,,2.0,,,,1.0,,,,11D,1.0,019,B,False,True,True
729887,730527,640,,,gesture,,019.eaf,,,,,,And on the left there will be protrusion as well.,,N,,2_15,,,"Ja, en dan nog...",,,"Yes, and then again...",,,,,,,B,,,,En links komt er ook nog uitsteeksel.,,,,11.0,,2.0,,,,1.0,1.0,,,11C,,019,B,False,True,True
739730,740610,880,,gesture,,,019.eaf,,,,,,,,8,,2_16,,,"Maar zo'n staaf zo, voor helemaal naar beneden.",,1.0,"But such a rod like that, for all the way down.",,,,,,,A,,,,,,14C,,14.0,,2.0,,,,,,,,,,019,A,True,False,True
741829,742574,745,gesture,gesture,,,019.eaf,,,,,,,,8,,2_16,,,"En dan twee armen, soort van naar achter.",,1.0,"And then two arms, kind of backwards.",,,,,1.0,,A,,14D,,,,14B,,14.0,,2.0,,,,,,,,,,019,A,True,False,True
743025,743245,220,gesture,gesture,,,019.eaf,,,,,,,,8,,2_16,,,En dan een bol bovenop.,,1.0,And then a sphere on top.,,,,,1.0,,A,,14A,,,,14A,,14.0,,2.0,,,,,,,,,,019,A,True,False,True
751853,752033,180,,,gesture,gesture,019.eaf,,,,,,"Um oh, this is again that the mug with right goes into the building.",,B,,3_1,,,,,,,,,,,,,B,,,,"Ehm oh, dit is weer  dat de mok met rechts gaat het gebouw erin.",1.0,,,16.0,,3.0,,,main,1.0,,,,main,,019,B,False,True,True
753899,754339,440,,,,gesture,019.eaf,,,,,,"Um oh, this is again that the mug with right goes into the building.",,B,,3_1,,,,,,,,,,,,,B,,,,"Ehm oh, dit is weer  dat de mok met rechts gaat het gebouw erin.",1.0,,,16.0,,3.0,,,16B,,,,,,,019,B,False,True,True
756567,757567,1000,,,,gesture,019.eaf,,,,,,And then two protrusions at the top and left side that are the same.,,B,,3_1,,,,,,,,,,,,,B,,,,En dan twee uitsteeksels aan de bovenkant en links aan de zijkant die hetzelfde zijn.,1.0,,,16.0,,3.0,,,16A,,,,,,,019,B,False,True,True
758539,758959,420,,,gesture,gesture,019.eaf,,,,,,And then two protrusions at the top and left side that are the same.,,B,,3_1,,,,,,,,,,,,,B,,,,En dan twee uitsteeksels aan de bovenkant en links aan de zijkant die hetzelfde zijn.,1.0,,,16.0,,3.0,,,16A,1.0,,,,16C,,019,B,False,True,True
760179,760459,280,,,gesture,,019.eaf,,,,,,"And then again that trunk, kind of behind it.",,B,,3_1,,,Ja.,,,Yes.,,,,,,,B,,,,"En dan nog weer die slurf, er soort van achterlangs.",,,,16.0,,3.0,,,,1.0,,,,16D,,019,B,False,True,True
767168,767308,140,gesture,gesture,,,019.eaf,,,,,,,,9,,3_2,,,Met die ketting.,,1.0,With that chain.,,,,,1.0,,A,,13A,,,,13A,,13.0,,3.0,,,,,,,,,,019,A,True,False,True
774110,774630,520,,,gesture,gesture,019.eaf,,,,,,The two the two eh squares with the buildings on the side out.,,I,,3_3,,,,,,,,,,,,,B,,,,De twee de twee eh vierkantjes met de gebouwen aan de zijkant eruit.,1.0,,,8.0,,3.0,,,08A,1.0,,,,08A,,019,B,False,True,True
775972,776045,73,,,gesture,gesture,019.eaf,,,,,,The two the two eh squares with the buildings on the side out.,,I,,3_3,,,,,,,,,,,,,B,,,,De twee de twee eh vierkantjes met de gebouwen aan de zijkant eruit.,1.0,,,8.0,,3.0,,,08A,1.0,,,,08A,,019,B,False,True,True
776070,777030,960,,,gesture,gesture,019.eaf,,,,,,The two the two eh squares with the buildings on the side out.,,I,,3_3,,,,,,,,,,,,,B,,,,De twee de twee eh vierkantjes met de gebouwen aan de zijkant eruit.,1.0,,,8.0,,3.0,,,08B,1.0,,,,08B,,019,B,False,True,True
779599,779739,140,,,,gesture,019.eaf,,,,,,And the nose at the front.,,I,,3_3,,,Ja even zoeken,,,Yes a quick search,,,,,,,B,,,,En de neus aan de voorkant.,1.0,,,8.0,,3.0,,,08C,,,,,,,019,B,False,True,True
791042,792800,1758,,,gesture,gesture,019.eaf,,,,,,and he has at the top you kind of have a square like this against each other.,,I,,3_3,,,,,,,,,,,,,B,,,,en hij heeft aan de bovenkant heb je een soort van zo'n vierkant tegen elkaar aan.,1.0,,,8.0,,3.0,,,08A,1.0,,,,08A,,019,B,False,True,True
793965,794325,360,,,gesture,gesture,019.eaf,,,,,,Where two of those buildings go in on either side.,,I,,3_3,,,,,,,,,,,,,B,,,,Waar twee van die gebouwen aan beide kanten ingaan.,1.0,,,8.0,,3.0,,,08B,1.0,,,,08B,,019,B,False,True,True
796739,797099,360,,,,gesture,019.eaf,,,,,,"And then two of those arms, one on the right and one underneath.",,I,,3_3,,,,,,,,,,,,,B,,,,"En dan twee van die armen, eentje rechts en eentje onderlangs.",1.0,,,8.0,,3.0,,,08D,,,,,,,019,B,False,True,True
797239,798699,1460,,,gesture,,019.eaf,,,,,,"And then two of those arms, one on the right and one underneath.",,I,,3_3,,,,,,,,,,,,,B,,,,"En dan twee van die armen, eentje rechts en eentje onderlangs.",,,,8.0,,3.0,,,,1.0,,,,08E,,019,B,False,True,True
800373,801155,782,,,,gesture,019.eaf,,,,,,And at the front a kind of elongated protrusion that goes out.,,I,,3_3,,,"Ja, ja.",,,"Yes, yes.",,,,,,,B,,,,En aan de voorkant een soort van langwerpig uitsteeksel dat eruit gaat.,1.0,,,8.0,,3.0,,,08C,,,,,,,019,B,False,True,True
803119,803399,280,,gesture,,,019.eaf,,,,,,,,I,,3_3,,,"Ja, dus eh zo'n vierkant achter, twee van die gebouwen en dan rechts en onder een uitsteeksel en voor een neus.",,1.0,"Yes, so um such a square behind, two of those buildings and then right and below a protrusion and in front a nose.",,,,,,,B,,,,,,08A,,8.0,,3.0,,,,,,,,,,019,A,True,False,True
803999,804274,275,gesture,gesture,,,019.eaf,,,,,,,,I,,3_3,,,"Ja, dus eh zo'n vierkant achter, twee van die gebouwen en dan rechts en onder een uitsteeksel en voor een neus.",,1.0,"Yes, so um such a square behind, two of those buildings and then right and below a protrusion and in front a nose.",,,,,1.0,,B,,08B,,,,08B,,8.0,,3.0,,,,,,,,,,019,A,True,False,True
818632,819072,440,,,,gesture,019.eaf,,,,,,"Yes, with that rectangle.",,7,,3_4,,,Hè is weer echt even,,,Hè is again really even,,,,,,,A,,,,"Ja, met die rechthoek.",1.0,,,5.0,,3.0,,,05A,,,,,,,019,B,False,True,True
819392,820519,1127,,,,gesture,019.eaf,,,,,,"With that the rod on top, right?",,7,,3_4,,,,,,,,,,,,,A,,,,"Met dat de staaf bovenop, toch?",1.0,,,5.0,,3.0,,,05A,,,,,,,019,B,False,True,True
825319,825939,620,,,,gesture,019.eaf,,,,,,Um this is the piercing.,,C,,3_5,,,,,,,,,,,,,B,,,,Eh dit is de piercing.,1.0,,,6.0,,3.0,,,06D,,,,,,,019,B,False,True,True
826761,826901,140,,,,gesture,019.eaf,,,,,,With the (feeler sprite) the sprig of hair.,,C,,3_5,,,"Piercing, piercing.",,,"Piercing, piercing.",,,,,,,B,,,,Met de (voelspriet) het sprietje haar.,1.0,,,6.0,,3.0,,,06A,,,,,,,019,B,False,True,True
837054,837234,180,,gesture,,,019.eaf,,,,,,,,14,,3_6,,,Twee eh er bovenuit.,,1.0,Two eh above.,,,,,,,A,,,,,,11A+11D,,11.0,,3.0,,,,,,,,,,019,A,True,False,True
837705,838125,420,,gesture,,,019.eaf,,,,,,,,14,,3_6,,,Twee eh er bovenuit.,,1.0,Two eh above.,,,,,,,A,,,,,,11A+11D,,11.0,,3.0,,,,,,,,,,019,A,True,False,True
838365,838885,520,,gesture,,,019.eaf,,,,,,,,14,,3_6,,,,,1.0,,,,,,,,A,,,,,,11A,,11.0,,3.0,,,,,,,,,,019,A,True,False,True
839285,840879,1594,,gesture,,,019.eaf,,,,,,,,14,,3_6,,,"Eén rechte en één gekke andere uitsteeksel, zeg maar, bovenop.",,1.0,"One straight and one crazy other protrusion, say, on top.",,,,,,,A,,,,,,11D,,11.0,,3.0,,,,,,,,,,019,A,True,False,True
843379,843579,200,gesture,,,,019.eaf,,,,,,,,14,,3_6,,,En dan één zo'n flapje naar links.,,,And then one such flap to the left.,,,,,1.0,,A,,11C,,,,,,11.0,,3.0,,,,,,,,,,019,A,True,False,True
852139,852735,596,,,gesture,gesture,019.eaf,,,,,,"Um oh, this is the rod with some kind of solar panel",,L,,3_7,,,,,,,,,,,,,B,,,,"Ehm oh, dit is de staaf met een soort van zonnepaneel",1.0,,,10.0,,3.0,,,10A+10B,1.0,,,,10E+10F,,019,B,False,True,True
853387,853567,180,,,undecided,gesture,019.eaf,,,,,,"Um oh, this is the rod with some kind of solar panel",,L,,3_7,,,,,,,,,,,,,B,,,,"Ehm oh, dit is de staaf met een soort van zonnepaneel",1.0,,,10.0,,3.0,,,10D,,,,,,,019,B,False,True,True
854358,854858,500,,,gesture,,019.eaf,,,,,,coming out,,L,,3_7,,,,,,,,,,,,,B,,,,die eruit komt,,,,10.0,,3.0,,,,1.0,,,,10D,,019,B,False,True,True
863819,864459,640,,gesture,,,019.eaf,,,,,,,,3,,3_8,,,,,1.0,,,,,,,,A,,,,,,01C,,1.0,,3.0,,,,,,,,,,019,A,True,False,True
882532,883819,1287,gesture,gesture,,,019.eaf,,,,,,,,6,,3_10,,,"Dit is eh diegene met dat dienblad, een beetje onder.",,1.0,"This is um the one with the tray, a little below.",,,,,1.0,,A,,15C,,,,15C,,15.0,,3.0,,,,,,,,,,019,A,True,False,True
884139,885179,1040,,gesture,,,019.eaf,,,,,,,,6,,3_10,,,En dan die olifantenneus.,,1.0,And then that elephant nose.,,,,,,,A,,,,,,15B,,15.0,,3.0,,,,,,,,,,019,A,True,False,True
886839,887279,440,,gesture,,,019.eaf,,,,,,,,6,,3_10,,,"En twee st- sliertjes boven, twee uitsteeksels.",,1.0,"And two st- strings above, two protrusions.",,,,,,,A,,,,,,15A,,15.0,,3.0,,,,,,,,,,019,A,True,False,True
888779,889141,362,gesture,,,,019.eaf,,,,,,,,6,,3_10,,,En links nog een arm.,,,And another arm on the left.,,,,,1.0,,A,,15D,,,,,,15.0,,3.0,,,,,,,,,,019,A,True,False,True
902149,902779,630,gesture,gesture,,,019.eaf,,,,,,,,11,,3_12,,,Ehm dit is dienblad boven,,1.0,Um this is tray above,,,,,1.0,,A,,07B,,,,07B,,7.0,,3.0,,,,,,,,,,019,A,True,False,True
903867,904227,360,,gesture,,,019.eaf,,,,,,,,11,,3_12,,,En dat hij uit een bakje dringt.,,1.0,And that he urges from a bowl.,,,,,,,A,,,,,,07A,,7.0,,3.0,,,,,,,,,,019,A,True,False,True
909297,910137,840,,,gesture,gesture,019.eaf,,,,,,Um this is the one with the three protrusions.,,G,,3_13,,,,,,,,,,,,,B,,,,Eh dit is die met die drie uitsteeksels.,1.0,,,12.0,,3.0,,,12A,1.0,,,,12C,,019,B,False,True,True
910739,912159,1420,,,,gesture,019.eaf,,,,,,A kind of also tray in the front right.,,G,,3_13,,,,,,,,,,,,,B,,,,Een soort van ook dienblad rechtsvoor.,1.0,,,12.0,,3.0,,,12A,,,,,,,019,B,False,True,True
913872,914312,440,,,gesture,,019.eaf,,,,,,Um and then (also) some kind of weird square going out.,,G,,3_13,,,,,,,,,,,,,B,,,,Eh en dan (ook) nog zo'n soort van raar vierkant die eruit gaat.,,,,12.0,,3.0,,,,1.0,,,,12C,,019,B,False,True,True
918579,919159,580,,,,gesture,019.eaf,,,,,,And with two other protrusions.,,G,,3_13,,,En dan dat eh,,,And then that eh,,,,,,,B,,,,En met twee andere uitsteeksels.,1.0,,,12.0,,3.0,,,12B+12C,,,,,,,019,B,False,True,True
927546,928386,840,,gesture,,,019.eaf,,,,,,,,13,,3_14,,,Ehm dit is eh diegene met zo'n rondje aan de achterkant.,,1.0,Ehm this is eh the one with such a round on the back.,,,,,,,A,,,,,,09D,,9.0,,3.0,,,,,,,,,,019,A,True,False,True
931239,931999,760,,gesture,,,019.eaf,,,,,,,,13,,3_14,,,En een een neus naar links.,,1.0,And a nose to the left.,,,,,,,A,,,1.0,,,09C,,9.0,,3.0,,,,,,,,,,019,A,True,False,True
932893,933233,340,,gesture,,,019.eaf,,,,,,,,13,,3_14,,,"En dan één uitsteeksel, zo'n een soort van lepel, wat je zei toen eh.",,1.0,"And then one protrusion, kind of like a spoon, what you said then eh.",,,,,,,A,,,,,,09A,,9.0,,3.0,,,,,,,,,,019,A,True,False,True
934016,934439,423,,gesture,,,019.eaf,,,,,,,,13,,3_14,,,"En dan één uitsteeksel, zo'n een soort van lepel, wat je zei toen eh.",,1.0,"And then one protrusion, kind of like a spoon, what you said then eh.",,,,,,,A,,,,,,09A,,9.0,,3.0,,,,,,,,,,019,A,True,False,True
936110,937070,960,,,gesture,gesture,019.eaf,,,,,,"Yes, and at the bottom as well.",,13,,3_14,,,En dan onder...,,,And then under...,,,,,,,A,,,,"Ja, en onderop ook.",1.0,,,9.0,,3.0,,,09B,1.0,,,,09B,,019,B,False,True,True
936116,936356,240,gesture,,,,019.eaf,,,,,,"Yes, and at the bottom as well.",,13,,3_14,,,En dan onder...,,,And then under...,,,,,1.0,,A,,09B,,"Ja, en onderop ook.",1.0,,,9.0,,3.0,,,09B,1.0,,,,09B,,019,A,True,True,True
943261,943661,400,,,gesture,,019.eaf,,,,,,"Emh yes, this is yes the one again with that rod on the front.",,F,,3_15,,,,,,,,,,,,,B,,,,"Emh ja, dit is ja die ene weer met die staaf aan de voorkant.",,,,14.0,,3.0,,,,1.0,,,,14C,,019,B,False,True,True
943345,943725,380,,,,gesture,019.eaf,,,,,,"Emh yes, this is yes the one again with that rod on the front.",,F,,3_15,,,,,,,,,,,,,B,,,,"Emh ja, dit is ja die ene weer met die staaf aan de voorkant.",1.0,,,14.0,,3.0,,,14C,1.0,,,,14C,,019,B,False,True,True
944980,946279,1299,,,gesture,gesture,019.eaf,,,,,,"And sort of two arms, both sides.",,F,,3_15,,,,,,,,,,,,,B,,,,"En een soort van twee armen, allebei de zijkanten.",1.0,,,14.0,,3.0,,,14D,1.0,,,,14B,,019,B,False,True,True
947036,947627,591,,,,gesture,019.eaf,,,,,,And a circle rising above it.,,F,,3_15,,,,,,,,,,,,,B,,,,En een cirkel die er bovenuit komt.,1.0,,,14.0,,3.0,,,14A,,,,,,,019,B,False,True,True
947557,947917,360,,,gesture,,019.eaf,,,,,,And a circle rising above it.,1.0,F,,3_15,,,,,,,,,,,,,B,,,,En een cirkel die er bovenuit komt.,1.0,,,14.0,,3.0,,,14A,,,,,,,019,B,False,True,True
958804,959384,580,,,,gesture,019.eaf,,,,,,One of those long rectangular bars at the front.,,F,,3_15,,,(nog) doe eens.,,,(yet) do once.,,,,,,,B,,,,Zo'n lange rechthoekige staaf aan de voorkant.,1.0,,,14.0,,3.0,,,14C,1.0,,,,14C,,019,B,False,True,True
958804,960423,1619,,,gesture,,019.eaf,,,,,,One of those long rectangular bars at the front.,,F,,3_15,,,(nog) doe eens.,,,(yet) do once.,,,,,,,B,,,,Zo'n lange rechthoekige staaf aan de voorkant.,1.0,,,14.0,,3.0,,,14C,1.0,,,,14C,,019,B,False,True,True
963689,964259,570,,,gesture,gesture,019.eaf,,,,,,"And on the left and on the right, kind of two arms come out.",,F,,3_15,,,,,,,,,,,,,B,,,,En aan links en rechts komt er een soort van twee armen uit.,1.0,,,14.0,,3.0,,,14D,1.0,,,,14B,,019,B,False,True,True
964799,965159,360,,,gesture,,019.eaf,,,,,,And on top of a circle.,,F,,3_15,,,,,,,,,,,,,B,,,,En bovenop een cirkel.,,,,14.0,,3.0,,,,1.0,,,,14C,,019,B,False,True,True
968479,969319,840,,,gesture,gesture,019.eaf,,,,,,"Re- or oval circle, in between you know.",1.0,F,,3_15,,,,,,,,,,,,,B,,,,"Re- of ovaal cirkel, daartussen weet je.",1.0,,,14.0,,3.0,,,14A,1.0,,,,14A,1.0,019,B,False,True,True
969659,970139,480,gesture,gesture,,,019.eaf,,,,,,"Re- or oval circle, in between you know.",,F,,3_15,,,,,1.0,,,,,,1.0,,B,,14B,,"Re- of ovaal cirkel, daartussen weet je.",,14D,,14.0,,3.0,,,,,,,,,,019,A,True,False,True
971056,971396,340,,,gesture,gesture,019.eaf,,,,,,"Yes, exactly.",,F,,3_15,,,,,,,,,,,,,B,,,,"Ja, precies.",1.0,,,14.0,,3.0,,,14B,1.0,,,,14B,,019,B,False,True,True
1004998,1005915,917,,,gesture,,019.eaf,,,,,,"Ah yes, the waiter and with those two other weird protrusions, right?",,13,,4_2,,,,,,,,,,,,,A,,,,"Ah ja, de ober en met die twee andere rare uitsteeksels, toch?",,,,12.0,,4.0,,,,1.0,,,,12B+12C,,019,B,False,True,True
1013955,1014473,518,,,gesture,,019.eaf,,,,,,"Um yeah, this is the one we just had too with that circle behind.",,D,,4_3,,,,,,,,,,,,,B,,,,"Ehm ja, dit is die we net ook hadden met die cirkel achter.",,,,9.0,,4.0,,,,1.0,,,,09D,,019,B,False,True,True
1015055,1015650,595,,,,gesture,019.eaf,,,,,,Kind of like that spoon sticking out,,D,,4_3,,,,,,,,,,,,,B,,,,Een soort van die lepel die eruit steekt,1.0,,,9.0,,4.0,,,09A,,,,,,,019,B,False,True,True
1016527,1017318,791,,,gesture,,019.eaf,,,,,,and a protrusion to the left,,D,,4_3,,,,,,,,,,,,,B,,,,en een uitsteeksel naar links,,,,9.0,,4.0,,,,1.0,,,,09C,,019,B,False,True,True
1017814,1018274,460,,,gesture,gesture,019.eaf,,,,,,and a protrusion to the left,,D,,4_3,,,"Oh ja, en die leus- neus naar links, ja.",,,"Oh yes, and that slogan-nose to the left, yes.",,,,,,,B,,,,en een uitsteeksel naar links,1.0,,,9.0,,4.0,,,09B,1.0,,,,09B,,019,B,False,True,True
1026119,1027000,881,,,gesture,gesture,019.eaf,,,,,,"Yes, with that square with those buildings against it.",,6,,4_4,,,Volgens dat is toch die dat vier,,,According to that isn't that that four,,,,,,,A,,,,"Ja, met die vierkant met die gebouwen er tegenaan.",1.0,,,8.0,,4.0,,,08B,1.0,,,,08B,,019,B,False,True,True
1035404,1035724,320,,,gesture,gesture,019.eaf,,,,,,With the two buildings in it,,L,,4_5,,,,,,,,,,,,,B,,,,Met de twee gebouwen erin,1.0,,,1.0,,4.0,,,01C,1.0,,,,01C,,019,B,False,True,True
1036190,1036510,320,,,gesture,,019.eaf,,,,,,and the mushroom on top.,,L,,4_5,,,,,,,,,,,,,B,,,,en de paddenstoel bovenop.,,,,1.0,,4.0,,,,1.0,,,,01A,,019,B,False,True,True
1047141,1047481,340,gesture,gesture,,,019.eaf,,,,,,,,10,,4_6,,,Dit is eh met die armen naar achter.,,1.0,This is eh with those arms back.,,,,,1.0,,A,,14B,,,,14D,,14.0,,4.0,,,,,,,,,,019,A,True,False,True
1048421,1048641,220,,gesture,,,019.eaf,,,,,,,,10,,4_6,,,En met die staaf,,1.0,And with that rod,,,,,,,A,,,,,,14C,,14.0,,4.0,,,,,,,,,,019,A,True,False,True
1056505,1057547,1042,,,gesture,gesture,019.eaf,,,,1.0,,Um yes this is the one on that tri- that one is on that triangle,,C,,4_7,,,,,,,,,,,,1.0,B,,,,Eh ja dit is die op dat drie- dat die staat op dat driehoek,1.0,,,3.0,,4.0,,,03D,1.0,,,,03D,,019,B,False,True,True
